bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2540,45.1,48.5,0.0004796,5.16e-05,3.5e-06,1.17e-05,0.005907,0.000637,5e-05,0.000163
2540,48.5,52.2,0.0003205,4.04e-05,2.4e-06,7.9e-06,0.004845,0.000612,4.1e-05,0.000135
2540,52.2,56.1,0.000247,3.45e-05,1.9e-06,6.1e-06,0.004547,0.000636,3.9e-05,0.000128
2540,56.1,60.3,0.0002679,3.46e-05,2e-06,6.7e-06,0.00592,0.000767,5.1e-05,0.000169
2543,1.92,2.15,0.9274,0.0541,0.012,0.0292,0.008165,0.000477,0.000132,0.000285
2543,2.15,2.4,0.7387,0.0423,0.004,0.0209,0.007569,0.000434,6.9e-05,0.000235
2543,2.4,2.67,0.6767,0.0349,0.003,0.0183,0.00819,0.000424,6.5e-05,0.000241
2543,2.67,2.97,0.5948,0.029,0.0035,0.0162,0.008372,0.00041,7.1e-05,0.000247
2543,2.97,3.29,0.5288,0.0241,0.0028,0.014,0.008767,0.000401,6.8e-05,0.000251
2543,3.29,3.64,0.4434,0.0199,0.0017,0.0114,0.008778,0.000394,5.9e-05,0.000244
2543,3.64,4.02,0.3725,0.0164,0.0012,0.0093,0.008892,0.000393,5.6e-05,0.000242
2543,4.02,4.43,0.3115,0.0132,0.0011,0.0077,0.009054,0.000385,5.6e-05,0.000244
2543,4.43,4.88,0.2543,0.0102,0.001,0.0062,0.009002,0.000362,5.6e-05,0.000241
2543,4.88,5.37,0.2044,0.0082,0.0008,0.0049,0.008856,0.000355,5.5e-05,0.000235
2543,5.37,5.9,0.1581,0.0065,0.0007,0.0038,0.008437,0.000348,5.4e-05,0.000222
2543,5.9,6.47,0.1325,0.0054,0.0007,0.0032,0.008674,0.000354,5.8e-05,0.000227
2543,6.47,7.09,0.106,0.0043,0.0005,0.0025,0.008659,0.000354,5.8e-05,0.000226
2543,7.09,7.76,0.08495,0.00349,0.00041,0.00199,0.008559,0.000352,5.6e-05,0.000222
2543,7.76,8.48,0.06802,0.00287,0.00034,0.00159,0.008563,0.000362,5.6e-05,0.000221
2543,8.48,9.26,0.04973,0.00228,0.00027,0.00115,0.007763,0.000358,5.3e-05,0.0002
2543,9.26,10.1,0.04092,0.00195,0.00023,0.00095,0.007917,0.000378,5.6e-05,0.000203
2543,10.1,11.0,0.03356,0.00167,0.00018,0.00077,0.008059,0.000403,5.6e-05,0.000207
2543,11.0,12.0,0.0264,0.00138,0.00015,0.0006,0.00784,0.000411,5.5e-05,0.000201
2543,12.0,13.0,0.02364,0.00128,0.00013,0.00054,0.008675,0.000471,6.1e-05,0.000222
2543,13.0,14.1,0.01741,0.00102,0.0001,0.0004,0.007826,0.000462,5.7e-05,0.0002
2543,14.1,15.3,0.01422,0.00086,9e-05,0.00032,0.007893,0.00048,5.9e-05,0.000201
2543,15.3,16.6,0.01164,0.00073,8e-05,0.00026,0.007965,0.000499,6.4e-05,0.000203
2543,16.6,18.0,0.009181,0.000598,6.6e-05,0.000208,0.007819,0.000511,6.5e-05,0.0002
2543,18.0,19.5,0.007661,0.000501,5.1e-05,0.000174,0.008061,0.000529,6.4e-05,0.000207
2543,19.5,21.1,0.005807,0.000401,3.7e-05,0.000132,0.007518,0.000521,5.8e-05,0.000193
2543,21.1,22.8,0.00401,0.00031,2.6e-05,9.1e-05,0.006445,0.0005,5e-05,0.000166
2543,22.8,24.7,0.003327,0.000257,2.3e-05,7.6e-05,0.006644,0.000515,5.3e-05,0.000172
2543,24.7,26.7,0.002762,0.000221,1.8e-05,6.3e-05,0.006758,0.000544,5.4e-05,0.000176
2543,26.7,28.8,0.002052,0.000183,1.3e-05,4.7e-05,0.006139,0.000549,4.8e-05,0.000161
2543,28.8,31.1,0.001797,0.000162,1.2e-05,4.2e-05,0.006528,0.000589,5.1e-05,0.000172
2543,31.1,33.5,0.001375,0.000138,9e-06,3.2e-05,0.006205,0.000623,4.8e-05,0.000165
2543,33.5,36.1,0.0009889,0.0001121,6.6e-06,2.33e-05,0.005395,0.000613,4.3e-05,0.000144
2543,36.1,38.9,0.0007405,9.34e-05,5e-06,1.76e-05,0.005095,0.000645,4.1e-05,0.000137
2543,38.9,41.9,0.0006124,8.2e-05,4.3e-06,1.47e-05,0.005041,0.000677,4.1e-05,0.000137
2543,41.9,45.1,0.0005813,7.73e-05,4.2e-06,1.41e-05,0.005857,0.000781,4.9e-05,0.000161
2543,45.1,48.5,0.0005069,7e-05,3.7e-06,1.24e-05,0.006222,0.000862,5.3e-05,0.000172
2543,48.5,52.2,0.0003092,5.23e-05,2.3e-06,7.6e-06,0.004598,0.00078,3.9e-05,0.000128
2543,52.2,56.1,0.0003573,5.48e-05,2.7e-06,8.9e-06,0.006601,0.001015,5.7e-05,0.000186
2543,56.1,60.3,0.0002183,4.12e-05,1.6e-06,5.4e-06,0.004778,0.000904,4.1e-05,0.000136
2544,1.92,2.15,0.7449,0.0249,0.0089,0.0235,0.006464,0.000216,9.9e-05,0.000226
2544,2.15,2.4,0.7298,0.0214,0.0051,0.0207,0.00738,0.000217,7.2e-05,0.00023
2544,2.4,2.67,0.6404,0.0172,0.0016,0.0173,0.007539,0.000203,5.1e-05,0.000222
2544,2.67,2.97,0.5869,0.0145,0.003,0.016,0.008091,0.000201,6.1e-05,0.000238
2544,2.97,3.29,0.5196,0.012,0.0028,0.0138,0.008466,0.000197,6.3e-05,0.000243
2544,3.29,3.64,0.439,0.0099,0.0018,0.0113,0.008568,0.000193,5.4e-05,0.000238
2544,3.64,4.02,0.3787,0.0083,0.0012,0.0095,0.008977,0.000196,5e-05,0.000244
2544,4.02,4.43,0.3037,0.0065,0.001,0.0075,0.008738,0.000188,4.7e-05,0.000235
2544,4.43,4.88,0.2535,0.0051,0.0009,0.0062,0.008897,0.000179,4.8e-05,0.000238
2544,4.88,5.37,0.1954,0.004,0.0008,0.0047,0.008406,0.000171,4.6e-05,0.000223
2544,5.37,5.9,0.1641,0.0033,0.0007,0.0039,0.008667,0.000175,4.8e-05,0.000228
2544,5.9,6.47,0.135,0.0027,0.0006,0.0032,0.008796,0.000177,4.9e-05,0.000231
2544,6.47,7.09,0.1069,0.0022,0.0005,0.0025,0.008643,0.000175,4.7e-05,0.000225
2544,7.09,7.76,0.0846,0.00173,0.00036,0.00199,0.008477,0.000174,4.6e-05,0.00022
2544,7.76,8.48,0.0657,0.0014,0.00029,0.00153,0.008224,0.000176,4.5e-05,0.000213
2544,8.48,9.26,0.05534,0.0012,0.00025,0.00128,0.008561,0.000186,4.8e-05,0.000221
2544,9.26,10.1,0.0438,0.001,0.00021,0.00101,0.008354,0.000192,4.9e-05,0.000215
2544,10.1,11.0,0.0357,0.00086,0.00018,0.00082,0.008444,0.000204,5.1e-05,0.000217
2544,11.0,12.0,0.02658,0.00069,0.00014,0.00061,0.007865,0.000204,4.9e-05,0.000201
2544,12.0,13.0,0.0218,0.00061,0.00012,0.0005,0.007968,0.000224,5e-05,0.000204
2544,13.0,14.1,0.01794,0.00052,0.0001,0.00041,0.008001,0.000231,5.2e-05,0.000204
2544,14.1,15.3,0.01376,0.00042,8e-05,0.00031,0.00766,0.000236,5.1e-05,0.000195
2544,15.3,16.6,0.01124,0.00036,7e-05,0.00025,0.007735,0.000245,5.3e-05,0.000197
2544,16.6,18.0,0.00927,0.000299,5.8e-05,0.00021,0.007881,0.000255,5.5e-05,0.000201
2544,18.0,19.5,0.006621,0.000233,3.9e-05,0.00015,0.006954,0.000245,4.7e-05,0.000178
2544,19.5,21.1,0.00557,0.000196,3.2e-05,0.000126,0.007233,0.000256,4.8e-05,0.000186
2544,21.1,22.8,0.004279,0.00016,2.5e-05,9.7e-05,0.006834,0.000256,4.6e-05,0.000176
2544,22.8,24.7,0.003338,0.000128,2e-05,7.6e-05,0.006567,0.000252,4.5e-05,0.00017
2544,24.7,26.7,0.003029,0.000115,1.8e-05,7e-05,0.007313,0.000279,5e-05,0.00019
2544,26.7,28.8,0.002309,9.6e-05,1.4e-05,5.3e-05,0.006901,0.000289,4.8e-05,0.000181
2544,28.8,31.1,0.001715,7.8e-05,1.1e-05,4e-05,0.006248,0.000286,4.4e-05,0.000165
2544,31.1,33.5,0.001384,6.9e-05,9e-06,3.2e-05,0.006208,0.000308,4.5e-05,0.000165
2544,33.5,36.1,0.001131,5.9e-05,7e-06,2.7e-05,0.006188,0.000327,4.5e-05,0.000165
2544,36.1,38.9,0.001031,5.5e-05,7e-06,2.4e-05,0.006845,0.000364,5.1e-05,0.000184
2544,38.9,41.9,0.0006795,4.28e-05,4.7e-06,1.63e-05,0.005566,0.000352,4.2e-05,0.000151
2544,41.9,45.1,0.0005573,3.75e-05,4e-06,1.35e-05,0.005637,0.000381,4.4e-05,0.000155
2544,45.1,48.5,0.0004527,3.28e-05,3.3e-06,1.1e-05,0.005474,0.000398,4.3e-05,0.000152
2544,48.5,52.2,0.0003022,2.57e-05,2.2e-06,7.4e-06,0.004477,0.000381,3.6e-05,0.000125
2544,52.2,56.1,0.0003257,2.59e-05,2.4e-06,8.1e-06,0.005913,0.000472,4.8e-05,0.000167
2544,56.1,60.3,0.0002056,1.98e-05,1.5e-06,5.1e-06,0.004561,0.000441,3.7e-05,0.00013
2545,1.92,2.15,0.8682,0.0293,0.0114,0.0274,0.007556,0.000256,0.000127,0.000264
2545,2.15,2.4,0.7513,0.0235,0.0064,0.0213,0.007546,0.000237,9e-05,0.000235
2545,2.4,2.67,0.6908,0.0192,0.0028,0.0187,0.008113,0.000226,7.1e-05,0.000239
2545,2.67,2.97,0.5744,0.0154,0.0036,0.0157,0.007869,0.000211,7.5e-05,0.000232
2545,2.97,3.29,0.5216,0.0128,0.0035,0.0138,0.008475,0.000209,8.1e-05,0.000243
2545,3.29,3.64,0.4356,0.0104,0.0021,0.0112,0.008492,0.000204,7e-05,0.000236
2545,3.64,4.02,0.3775,0.0087,0.0013,0.0094,0.008936,0.000207,6.5e-05,0.000243
2545,4.02,4.43,0.2968,0.0068,0.001,0.0073,0.008547,0.000196,6e-05,0.00023
2545,4.43,4.88,0.242,0.0052,0.0009,0.0059,0.008494,0.000184,6e-05,0.000227
2545,4.88,5.37,0.1963,0.0042,0.0008,0.0048,0.008432,0.000181,6e-05,0.000224
2545,5.37,5.9,0.1668,0.0035,0.0007,0.004,0.008828,0.000186,6.2e-05,0.000233
2545,5.9,6.47,0.1312,0.0028,0.0005,0.0031,0.00856,0.000184,6e-05,0.000224
2545,6.47,7.09,0.1086,0.0023,0.0005,0.0026,0.008796,0.000186,6.1e-05,0.000229
2545,7.09,7.76,0.08388,0.00181,0.00036,0.00197,0.008448,0.000183,5.9e-05,0.000219
2545,7.76,8.48,0.06873,0.00151,0.0003,0.0016,0.008569,0.000189,6e-05,0.000222
2545,8.48,9.26,0.05679,0.00128,0.00026,0.00132,0.008771,0.000198,6.3e-05,0.000226
2545,9.26,10.1,0.04206,0.00103,0.00021,0.00097,0.00805,0.000198,5.9e-05,0.000207
2545,10.1,11.0,0.03374,0.00088,0.00017,0.00078,0.008048,0.00021,6e-05,0.000206
2545,11.0,12.0,0.02813,0.00074,0.00015,0.00064,0.008327,0.000221,6.4e-05,0.000213
2545,12.0,13.0,0.02198,0.00064,0.00012,0.0005,0.008022,0.000236,6.2e-05,0.000205
2545,13.0,14.1,0.01805,0.00054,0.0001,0.00041,0.008159,0.000247,6.4e-05,0.000208
2545,14.1,15.3,0.01424,0.00045,8e-05,0.00032,0.007916,0.000251,6.3e-05,0.000202
2545,15.3,16.6,0.01072,0.00036,6e-05,0.00024,0.007369,0.000251,6e-05,0.000188
2545,16.6,18.0,0.008842,0.000307,5.5e-05,0.0002,0.007547,0.000263,6.2e-05,0.000193
2545,18.0,19.5,0.006775,0.000247,4.1e-05,0.000154,0.007127,0.000261,5.8e-05,0.000183
2545,19.5,21.1,0.005445,0.000204,3.2e-05,0.000124,0.007058,0.000265,5.7e-05,0.000181
2545,21.1,22.8,0.004667,0.000175,2.8e-05,0.000106,0.007404,0.000279,6e-05,0.000191
2545,22.8,24.7,0.00334,0.000134,2e-05,7.6e-05,0.006572,0.000265,5.3e-05,0.00017
2545,24.7,26.7,0.002772,0.000116,1.7e-05,6.4e-05,0.006697,0.00028,5.4e-05,0.000174
2545,26.7,28.8,0.002268,0.0001,1.4e-05,5.2e-05,0.00675,0.0003,5.5e-05,0.000177
2545,28.8,31.1,0.001894,8.7e-05,1.2e-05,4.4e-05,0.006979,0.00032,5.8e-05,0.000184
2545,31.1,33.5,0.001632,7.8e-05,1e-05,3.8e-05,0.007356,0.000354,6.2e-05,0.000195
2545,33.5,36.1,0.001184,6.4e-05,8e-06,2.8e-05,0.006449,0.00035,5.5e-05,0.000172
2545,36.1,38.9,0.0008958,5.35e-05,6.1e-06,2.13e-05,0.006048,0.000363,5.3e-05,0.000163
2545,38.9,41.9,0.0007122,4.61e-05,4.9e-06,1.71e-05,0.00582,0.000378,5.1e-05,0.000158
2545,41.9,45.1,0.0006072,4.12e-05,4.3e-06,1.47e-05,0.006099,0.000415,5.5e-05,0.000167
2545,45.1,48.5,0.0004641,3.49e-05,3.4e-06,1.13e-05,0.005717,0.000431,5.2e-05,0.000158
2545,48.5,52.2,0.0003196,2.77e-05,2.4e-06,7.9e-06,0.004765,0.000415,4.4e-05,0.000133
2545,52.2,56.1,0.0002978,2.61e-05,2.2e-06,7.4e-06,0.005492,0.000482,5.1e-05,0.000155
2545,56.1,60.3,0.0002413,2.26e-05,1.8e-06,6e-06,0.005441,0.000511,5.1e-05,0.000155
2546,1.92,2.15,0.765,0.0263,0.0104,0.0241,0.006588,0.000227,0.00011,0.00023
2546,2.15,2.4,0.7204,0.0222,0.0049,0.0204,0.007211,0.000222,7e-05,0.000224
2546,2.4,2.67,0.6353,0.0178,0.0019,0.0172,0.007407,0.000208,5.2e-05,0.000218
2546,2.67,2.97,0.5654,0.0148,0.0033,0.0154,0.007732,0.000203,6.2e-05,0.000228
2546,2.97,3.29,0.5244,0.0125,0.0029,0.0139,0.008445,0.000202,6.3e-05,0.000242
2546,3.29,3.64,0.4651,0.0105,0.0017,0.0119,0.009055,0.000205,5.5e-05,0.000252
2546,3.64,4.02,0.3704,0.0084,0.0011,0.0093,0.008721,0.000199,4.8e-05,0.000237
2546,4.02,4.43,0.3052,0.0067,0.001,0.0075,0.008749,0.000193,4.7e-05,0.000235
2546,4.43,4.88,0.2563,0.0052,0.0009,0.0063,0.008973,0.000184,4.9e-05,0.00024
2546,4.88,5.37,0.2033,0.0042,0.0008,0.0049,0.008709,0.000179,4.8e-05,0.000231
2546,5.37,5.9,0.1672,0.0034,0.0007,0.004,0.008803,0.00018,4.9e-05,0.000232
2546,5.9,6.47,0.132,0.0027,0.0006,0.0031,0.008583,0.000178,4.9e-05,0.000225
2546,6.47,7.09,0.107,0.0022,0.0005,0.0025,0.008575,0.000177,4.9e-05,0.000224
2546,7.09,7.76,0.08196,0.00173,0.00037,0.00192,0.0082,0.000174,4.6e-05,0.000213
2546,7.76,8.48,0.06693,0.00144,0.0003,0.00156,0.008306,0.000179,4.7e-05,0.000215
2546,8.48,9.26,0.05712,0.00124,0.00027,0.00133,0.00882,0.000192,5e-05,0.000227
2546,9.26,10.1,0.04385,0.00102,0.00021,0.00101,0.008376,0.000196,4.9e-05,0.000215
2546,10.1,11.0,0.03325,0.00084,0.00017,0.00076,0.007872,0.0002,4.8e-05,0.000202
2546,11.0,12.0,0.02837,0.00072,0.00015,0.00065,0.008317,0.000213,5.1e-05,0.000213
2546,12.0,13.0,0.02199,0.00062,0.00012,0.0005,0.008025,0.000228,5.1e-05,0.000205
2546,13.0,14.1,0.01751,0.00052,0.0001,0.0004,0.007822,0.000232,5e-05,0.0002
2546,14.1,15.3,0.01415,0.00043,8e-05,0.00032,0.007836,0.000241,5.1e-05,0.0002
2546,15.3,16.6,0.01084,0.00035,7e-05,0.00025,0.007419,0.000243,5.1e-05,0.000189
2546,16.6,18.0,0.008201,0.000285,5.3e-05,0.000186,0.006945,0.000242,5e-05,0.000178
2546,18.0,19.5,0.007536,0.000251,4.6e-05,0.000171,0.007905,0.000264,5.5e-05,0.000203
2546,19.5,21.1,0.005455,0.000196,3.3e-05,0.000124,0.00706,0.000255,4.8e-05,0.000181
2546,21.1,22.8,0.004705,0.000169,2.9e-05,0.000107,0.007512,0.000271,5.1e-05,0.000194
2546,22.8,24.7,0.00343,0.000131,2.1e-05,7.8e-05,0.006741,0.000259,4.7e-05,0.000175
2546,24.7,26.7,0.002856,0.000113,1.8e-05,6.6e-05,0.006899,0.000274,4.8e-05,0.00018
2546,26.7,28.8,0.002162,9.4e-05,1.3e-05,5e-05,0.00645,0.000283,4.5e-05,0.000169
2546,28.8,31.1,0.001731,8e-05,1.1e-05,4e-05,0.006341,0.000293,4.5e-05,0.000167
2546,31.1,33.5,0.001454,7.1e-05,9e-06,3.4e-05,0.00648,0.000319,4.7e-05,0.000172
2546,33.5,36.1,0.001187,6.2e-05,8e-06,2.8e-05,0.006508,0.00034,4.8e-05,0.000174
2546,36.1,38.9,0.0008039,4.9e-05,5.4e-06,1.91e-05,0.005315,0.000325,4e-05,0.000143
2546,38.9,41.9,0.0007248,4.49e-05,5e-06,1.74e-05,0.005951,0.00037,4.5e-05,0.000162
2546,41.9,45.1,0.0004905,3.58e-05,3.5e-06,1.19e-05,0.004943,0.000361,3.9e-05,0.000136
2546,45.1,48.5,0.0004356,3.27e-05,3.2e-06,1.06e-05,0.005359,0.000403,4.3e-05,0.000148
2546,48.5,52.2,0.0003572,2.83e-05,2.7e-06,8.8e-06,0.005339,0.000425,4.3e-05,0.000149
2546,52.2,56.1,0.0003253,2.63e-05,2.4e-06,8.1e-06,0.006,0.000487,4.9e-05,0.000169
2546,56.1,60.3,0.0002138,2.05e-05,1.6e-06,5.3e-06,0.004801,0.000462,3.9e-05,0.000137
2547,1.92,2.15,0.7898,0.0265,0.0128,0.0249,0.006826,0.000229,0.000133,0.000238
2547,2.15,2.4,0.7119,0.0216,0.0052,0.0202,0.007142,0.000217,7.9e-05,0.000222
2547,2.4,2.67,0.6608,0.0178,0.0036,0.0179,0.007742,0.000209,7.4e-05,0.000228
2547,2.67,2.97,0.5848,0.0147,0.0032,0.016,0.008044,0.000203,7.2e-05,0.000237
2547,2.97,3.29,0.5527,0.0126,0.0027,0.0147,0.008966,0.000205,7.6e-05,0.000257
2547,3.29,3.64,0.4442,0.0101,0.0016,0.0114,0.008643,0.000197,6.5e-05,0.00024
2547,3.64,4.02,0.3763,0.0083,0.0012,0.0094,0.008881,0.000198,6.3e-05,0.000241
2547,4.02,4.43,0.3168,0.0067,0.001,0.0078,0.009102,0.000194,6.4e-05,0.000245
2547,4.43,4.88,0.2548,0.0051,0.0009,0.0062,0.00893,0.00018,6.3e-05,0.000239
2547,4.88,5.37,0.2089,0.0041,0.0008,0.0051,0.008955,0.000178,6.3e-05,0.000238
2547,5.37,5.9,0.1687,0.0034,0.0007,0.004,0.008903,0.000178,6.4e-05,0.000235
2547,5.9,6.47,0.1336,0.0027,0.0006,0.0032,0.008704,0.000177,6.3e-05,0.000228
2547,6.47,7.09,0.1073,0.0022,0.0005,0.0025,0.008661,0.000176,6.2e-05,0.000226
2547,7.09,7.76,0.08946,0.00179,0.0004,0.0021,0.008955,0.00018,6.5e-05,0.000233
2547,7.76,8.48,0.0682,0.00143,0.00031,0.00159,0.008478,0.000179,6.1e-05,0.000219
2547,8.48,9.26,0.05314,0.00118,0.00026,0.00123,0.00819,0.000182,6e-05,0.000211
2547,9.26,10.1,0.0437,0.001,0.00022,0.00101,0.008352,0.000193,6.2e-05,0.000215
2547,10.1,11.0,0.03389,0.00084,0.00018,0.00078,0.008049,0.0002,6.1e-05,0.000206
2547,11.0,12.0,0.02737,0.0007,0.00015,0.00063,0.008098,0.000208,6.2e-05,0.000207
2547,12.0,13.0,0.0224,0.00062,0.00012,0.00051,0.008228,0.000228,6.4e-05,0.00021
2547,13.0,14.1,0.01757,0.00051,0.0001,0.0004,0.007889,0.000231,6.2e-05,0.000201
2547,14.1,15.3,0.01367,0.00042,8e-05,0.00031,0.007569,0.000233,6e-05,0.000193
2547,15.3,16.6,0.01082,0.00035,6e-05,0.00025,0.007398,0.000239,6e-05,0.000189
2547,16.6,18.0,0.009195,0.000297,5.6e-05,0.000208,0.007804,0.000253,6.4e-05,0.0002
2547,18.0,19.5,0.006829,0.000235,4.1e-05,0.000155,0.007171,0.000247,5.8e-05,0.000184
2547,19.5,21.1,0.005485,0.000194,3.2e-05,0.000125,0.007104,0.000252,5.8e-05,0.000183
2547,21.1,22.8,0.004445,0.000162,2.6e-05,0.000101,0.007081,0.000259,5.7e-05,0.000183
2547,22.8,24.7,0.003521,0.000131,2.1e-05,8e-05,0.006905,0.000258,5.6e-05,0.000179
2547,24.7,26.7,0.002845,0.000112,1.7e-05,6.5e-05,0.006896,0.000271,5.6e-05,0.00018
2547,26.7,28.8,0.002405,9.8e-05,1.5e-05,5.6e-05,0.007164,0.000294,5.9e-05,0.000188
2547,28.8,31.1,0.001772,8e-05,1.1e-05,4.1e-05,0.006477,0.000293,5.4e-05,0.000171
2547,31.1,33.5,0.001389,6.9e-05,9e-06,3.3e-05,0.006237,0.00031,5.3e-05,0.000166
2547,33.5,36.1,0.001075,5.8e-05,7e-06,2.5e-05,0.005895,0.00032,5.1e-05,0.000158
2547,36.1,38.9,0.0009509,5.27e-05,6.4e-06,2.26e-05,0.006375,0.000354,5.6e-05,0.000172
2547,38.9,41.9,0.0007394,4.48e-05,5.1e-06,1.77e-05,0.006116,0.000372,5.4e-05,0.000166
2547,41.9,45.1,0.0006128,3.95e-05,4.4e-06,1.48e-05,0.006137,0.000397,5.5e-05,0.000168
2547,45.1,48.5,0.0005043,3.47e-05,3.7e-06,1.23e-05,0.006211,0.000429,5.7e-05,0.000172
2547,48.5,52.2,0.0003635,2.82e-05,2.7e-06,8.9e-06,0.00548,0.000427,5.1e-05,0.000153
2547,52.2,56.1,0.0002693,2.37e-05,2e-06,6.7e-06,0.004944,0.000435,4.6e-05,0.00014
2547,56.1,60.3,0.0002273,2.09e-05,1.7e-06,5.7e-06,0.005067,0.000468,4.7e-05,0.000144
2548,1.92,2.15,0.7844,0.0327,0.0099,0.0247,0.006734,0.000281,0.000108,0.000235
2548,2.15,2.4,0.7308,0.0276,0.0084,0.0207,0.007296,0.000276,9.9e-05,0.000227
2548,2.4,2.67,0.644,0.0223,0.005,0.0174,0.007517,0.000261,7.7e-05,0.000221
2548,2.67,2.97,0.6335,0.0195,0.0031,0.0173,0.008705,0.000269,6.6e-05,0.000256
2548,2.97,3.29,0.5313,0.0157,0.0037,0.0141,0.008599,0.000255,7.6e-05,0.000246
2548,3.29,3.64,0.4608,0.0131,0.0032,0.0118,0.008919,0.000254,7.7e-05,0.000248
2548,3.64,4.02,0.3879,0.0108,0.0021,0.0097,0.009087,0.000253,6.6e-05,0.000247
2548,4.02,4.43,0.3029,0.0083,0.0013,0.0075,0.008636,0.000238,5.4e-05,0.000232
2548,4.43,4.88,0.2517,0.0065,0.0012,0.0062,0.008799,0.000227,5.6e-05,0.000235
2548,4.88,5.37,0.1948,0.0051,0.0011,0.0047,0.008332,0.000218,5.7e-05,0.000221
2548,5.37,5.9,0.1579,0.0041,0.0008,0.0038,0.008278,0.000218,5.4e-05,0.000218
2548,5.9,6.47,0.1225,0.0033,0.0006,0.0029,0.007961,0.000215,4.8e-05,0.000209
2548,6.47,7.09,0.1096,0.0028,0.0005,0.0026,0.008775,0.000224,5.1e-05,0.000229
2548,7.09,7.76,0.08387,0.0022,0.00037,0.00197,0.008405,0.000222,4.8e-05,0.000218
2548,7.76,8.48,0.06939,0.00184,0.00032,0.00162,0.008609,0.00023,5e-05,0.000223
2548,8.48,9.26,0.05382,0.00151,0.00026,0.00125,0.008235,0.000232,4.9e-05,0.000212
2548,9.26,10.1,0.04216,0.00126,0.00021,0.00097,0.008061,0.000242,4.9e-05,0.000207
2548,10.1,11.0,0.03272,0.00105,0.00017,0.00075,0.007704,0.000249,4.8e-05,0.000198
2548,11.0,12.0,0.02847,0.00091,0.00015,0.00065,0.008371,0.000269,5.3e-05,0.000214
2548,12.0,13.0,0.02241,0.00079,0.00012,0.00051,0.008155,0.000289,5.4e-05,0.000208
2548,13.0,14.1,0.0182,0.00067,0.00011,0.00041,0.008124,0.000298,5.6e-05,0.000207
2548,14.1,15.3,0.01492,0.00056,9e-05,0.00034,0.008277,0.000312,5.8e-05,0.000211
2548,15.3,16.6,0.01097,0.00045,8e-05,0.00025,0.007492,0.000306,5.9e-05,0.000191
2548,16.6,18.0,0.008983,0.000374,6.8e-05,0.000203,0.007584,0.000317,6.3e-05,0.000194
2548,18.0,19.5,0.007111,0.000305,5.1e-05,0.000161,0.007366,0.000317,5.8e-05,0.000189
2548,19.5,21.1,0.005371,0.000244,3.4e-05,0.000122,0.00687,0.000313,5e-05,0.000177
2548,21.1,22.8,0.004472,0.000207,2.8e-05,0.000102,0.007096,0.000329,5.1e-05,0.000183
2548,22.8,24.7,0.003509,0.000166,2.3e-05,8e-05,0.006845,0.000326,5.1e-05,0.000177
2548,24.7,26.7,0.003255,0.000152,2.1e-05,7.5e-05,0.007792,0.000366,5.7e-05,0.000203
2548,26.7,28.8,0.002166,0.000119,1.4e-05,5e-05,0.006478,0.000358,4.7e-05,0.00017
2548,28.8,31.1,0.001775,0.000102,1.1e-05,4.1e-05,0.006435,0.000371,4.7e-05,0.00017
2548,31.1,33.5,0.001325,8.6e-05,9e-06,3.1e-05,0.005912,0.000385,4.4e-05,0.000157
2548,33.5,36.1,0.001121,7.6e-05,7e-06,2.6e-05,0.006157,0.000419,4.6e-05,0.000165
2548,36.1,38.9,0.0008723,6.45e-05,5.9e-06,2.07e-05,0.005864,0.000435,4.5e-05,0.000158
2548,38.9,41.9,0.0007753,5.87e-05,5.4e-06,1.86e-05,0.006396,0.000486,5e-05,0.000174
2548,41.9,45.1,0.0006338,5.14e-05,4.5e-06,1.53e-05,0.00632,0.000514,5e-05,0.000173
2548,45.1,48.5,0.0004718,4.3e-05,3.4e-06,1.15e-05,0.005693,0.00052,4.6e-05,0.000158
2548,48.5,52.2,0.0003447,3.52e-05,2.6e-06,8.5e-06,0.005127,0.000525,4.2e-05,0.000143
2548,52.2,56.1,0.0002929,3.16e-05,2.2e-06,7.3e-06,0.00535,0.000578,4.4e-05,0.000151
2548,56.1,60.3,0.000238,2.74e-05,1.8e-06,5.9e-06,0.005257,0.000607,4.4e-05,0.00015
2552,1.92,2.15,0.8614,0.0399,0.0156,0.0272,0.007466,0.000347,0.000157,0.000261
2552,2.15,2.4,0.6727,0.0301,0.0061,0.0191,0.006736,0.000302,8.4e-05,0.000209
2552,2.4,2.67,0.7064,0.0262,0.0044,0.0191,0.008296,0.000309,8.4e-05,0.000244
2552,2.67,2.97,0.5682,0.0207,0.0036,0.0155,0.007759,0.000284,7.6e-05,0.000229
2552,2.97,3.29,0.5176,0.0173,0.0032,0.0137,0.008378,0.000281,7.8e-05,0.00024
2552,3.29,3.64,0.4312,0.0141,0.0019,0.0111,0.0084,0.000275,6.8e-05,0.000233
2552,3.64,4.02,0.3652,0.0116,0.0012,0.0091,0.008602,0.000275,6.4e-05,0.000234
2552,4.02,4.43,0.3088,0.0094,0.001,0.0076,0.008926,0.000273,6.5e-05,0.00024
