begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2014-02-07,2014-05-25,2.97,3.29,4.819,0.132,0.036,0.177,4.609,0.083,0.051,0.117,30.47,0.12,0.34,0.43,0.1581,0.0044,0.0021,0.006,0.1512,0.0028,0.0024,0.0043
2014-02-07,2014-05-25,3.29,3.64,4.513,0.096,0.05,0.184,3.943,0.09,0.043,0.104,27.33,0.12,0.3,0.42,0.1651,0.0036,0.0026,0.0068,0.1443,0.0034,0.0022,0.0042
2014-02-07,2014-05-25,3.64,4.02,4.156,0.079,0.046,0.186,3.379,0.09,0.037,0.09,24.1,0.13,0.27,0.38,0.1724,0.0034,0.0027,0.0077,0.1402,0.0038,0.0022,0.0041
2014-02-07,2014-05-25,4.02,4.43,3.688,0.068,0.041,0.163,2.873,0.08,0.032,0.076,20.96,0.15,0.23,0.34,0.176,0.0035,0.0027,0.0078,0.1371,0.0039,0.0021,0.004
2014-02-07,2014-05-25,4.43,4.88,3.15,0.059,0.035,0.14,2.426,0.059,0.027,0.061,18.03,0.16,0.2,0.29,0.1747,0.0036,0.0027,0.0079,0.1345,0.0035,0.0021,0.0037
2014-02-07,2014-05-25,4.88,5.37,2.639,0.054,0.029,0.119,2.008,0.033,0.022,0.046,15.27,0.15,0.17,0.24,0.1728,0.0039,0.0027,0.008,0.1315,0.0025,0.002,0.0032
2014-02-07,2014-05-25,5.37,5.9,2.196,0.038,0.024,0.099,1.647,0.018,0.018,0.029,12.84,0.13,0.14,0.2,0.171,0.0034,0.0027,0.008,0.1283,0.0019,0.002,0.0024
2014-02-07,2014-05-25,5.9,6.47,1.775,0.03,0.02,0.08,1.382,0.012,0.015,0.022,10.7,0.1,0.12,0.15,0.166,0.0032,0.0026,0.0077,0.1292,0.0016,0.002,0.0021
2014-02-07,2014-05-25,6.47,7.09,1.415,0.022,0.016,0.057,1.133,0.009,0.012,0.017,8.868,0.059,0.098,0.116,0.1596,0.0027,0.0025,0.0067,0.1278,0.0013,0.002,0.0021
2014-02-07,2014-05-25,7.09,7.76,1.22,0.014,0.013,0.043,0.9082,0.0074,0.01,0.0153,7.568,0.034,0.083,0.088,0.1612,0.002,0.0025,0.006,0.12,0.0011,0.0019,0.0021
2014-02-07,2014-05-25,7.76,8.48,0.9973,0.0093,0.011,0.0318,0.749,0.0061,0.0082,0.0144,6.272,0.023,0.069,0.072,0.159,0.0016,0.0025,0.0053,0.1194,0.0011,0.0019,0.0023
2014-02-07,2014-05-25,8.48,9.26,0.825,0.0067,0.0091,0.025,0.5965,0.0052,0.0066,0.0122,5.169,0.017,0.057,0.06,0.1596,0.0014,0.0025,0.0051,0.1154,0.0011,0.0018,0.0025
2014-02-07,2014-05-25,9.26,10.1,0.6567,0.0048,0.0057,0.0197,0.4838,0.0043,0.0053,0.0103,4.251,0.014,0.047,0.053,0.1545,0.0012,0.0022,0.0049,0.1138,0.0011,0.0018,0.0026
2014-02-07,2014-05-25,10.1,11.0,0.5439,0.004,0.0032,0.0156,0.387,0.0036,0.0043,0.0083,3.478,0.012,0.038,0.048,0.1564,0.0013,0.0019,0.0049,0.1113,0.0011,0.0017,0.0027
2014-02-07,2014-05-25,11.0,12.0,0.4381,0.0033,0.0017,0.0126,0.3006,0.0031,0.0033,0.0063,2.831,0.01,0.031,0.042,0.1548,0.0013,0.0018,0.005,0.1062,0.0012,0.0017,0.0026
2014-02-07,2014-05-25,12.0,13.0,0.354,0.0028,0.0013,0.0102,0.242,0.0027,0.0027,0.005,2.322,0.009,0.026,0.035,0.1525,0.0013,0.0018,0.0049,0.1043,0.0012,0.0016,0.0025
2014-02-07,2014-05-25,13.0,14.1,0.2879,0.0024,0.0008,0.0082,0.1982,0.0023,0.0022,0.0042,1.913,0.008,0.021,0.028,0.1505,0.0014,0.0017,0.0048,0.1036,0.0013,0.0016,0.0024
2014-02-07,2014-05-25,14.1,15.3,0.2334,0.002,0.0005,0.0067,0.1614,0.002,0.0018,0.0036,1.571,0.007,0.017,0.022,0.1486,0.0014,0.0017,0.0047,0.1027,0.0013,0.0016,0.0023
2014-02-07,2014-05-25,15.3,16.6,0.1888,0.0015,0.0006,0.0054,0.1301,0.0017,0.0014,0.0029,1.29,0.006,0.014,0.017,0.1463,0.0013,0.0017,0.0046,0.1008,0.0014,0.0016,0.0021
2014-02-07,2014-05-25,16.6,18.0,0.1523,0.0012,0.0007,0.0043,0.1037,0.0014,0.0011,0.0023,1.058,0.005,0.012,0.012,0.144,0.0013,0.0017,0.0044,0.09807,0.00143,0.00153,0.00202
2014-02-07,2014-05-25,18.0,19.5,0.1231,0.001,0.0004,0.0035,0.08303,0.00123,0.00091,0.00233,0.868,0.0044,0.0095,0.008,0.1418,0.0014,0.0016,0.0042,0.09566,0.00149,0.00149,0.00211
2014-02-07,2014-05-25,19.5,21.1,0.09952,0.00088,0.00021,0.00275,0.06671,0.00107,0.00073,0.00215,0.71,0.0038,0.0078,0.0033,0.1402,0.0015,0.0016,0.0039,0.09395,0.00158,0.00146,0.00304
2014-05-26,2014-09-10,1.92,2.15,7.305,0.105,0.03,0.294,6.592,0.132,0.073,0.085,41.93,0.28,0.46,0.65,0.1742,0.0028,0.002,0.0077,0.1572,0.0033,0.0024,0.0043
2014-05-26,2014-09-10,2.15,2.4,6.935,0.101,0.025,0.272,6.64,0.119,0.073,0.091,40.61,0.26,0.45,0.62,0.1708,0.0027,0.002,0.0081,0.1635,0.0031,0.0025,0.0043
2014-05-26,2014-09-10,2.4,2.67,6.432,0.147,0.016,0.243,6.199,0.113,0.068,0.123,37.98,0.24,0.42,0.56,0.1694,0.004,0.0019,0.0081,0.1632,0.0031,0.0025,0.0044
2014-05-26,2014-09-10,2.67,2.97,5.817,0.195,0.048,0.208,5.552,0.117,0.061,0.125,34.89,0.21,0.38,0.5,0.1667,0.0057,0.0023,0.008,0.1591,0.0035,0.0025,0.0049
2014-05-26,2014-09-10,2.97,3.29,4.869,0.232,0.054,0.179,4.914,0.127,0.054,0.125,31.53,0.2,0.35,0.45,0.1544,0.0074,0.0024,0.0078,0.1559,0.0042,0.0024,0.0054
2014-05-26,2014-09-10,3.29,3.64,4.475,0.161,0.049,0.183,4.27,0.136,0.047,0.113,28.12,0.19,0.31,0.44,0.1591,0.0058,0.0025,0.0083,0.1518,0.005,0.0024,0.0053
2014-05-26,2014-09-10,3.64,4.02,4.068,0.123,0.045,0.182,3.631,0.137,0.04,0.097,24.74,0.2,0.27,0.39,0.1644,0.0051,0.0026,0.0086,0.1467,0.0057,0.0023,0.0052
2014-05-26,2014-09-10,4.02,4.43,3.611,0.103,0.04,0.159,3.045,0.122,0.033,0.081,21.44,0.22,0.24,0.35,0.1685,0.0051,0.0026,0.0086,0.1421,0.0059,0.0022,0.0049
2014-05-26,2014-09-10,4.43,4.88,3.117,0.091,0.034,0.138,2.535,0.09,0.028,0.064,18.39,0.24,0.2,0.3,0.1695,0.0054,0.0026,0.0087,0.1379,0.0052,0.0021,0.0045
2014-05-26,2014-09-10,4.88,5.37,2.647,0.083,0.029,0.119,2.111,0.05,0.023,0.049,15.54,0.23,0.17,0.25,0.1703,0.0059,0.0026,0.0089,0.1359,0.0038,0.0021,0.0042
2014-05-26,2014-09-10,5.37,5.9,2.221,0.058,0.024,0.1,1.714,0.027,0.019,0.03,13.03,0.21,0.14,0.2,0.1704,0.0052,0.0027,0.0087,0.1315,0.003,0.002,0.0031
2014-05-26,2014-09-10,5.9,6.47,1.813,0.045,0.02,0.081,1.402,0.018,0.015,0.022,10.84,0.15,0.12,0.15,0.1672,0.0048,0.0026,0.0082,0.1293,0.0025,0.002,0.0025
2014-05-26,2014-09-10,6.47,7.09,1.451,0.034,0.016,0.059,1.148,0.014,0.013,0.017,8.979,0.09,0.099,0.117,0.1616,0.0041,0.0025,0.0071,0.1278,0.002,0.002,0.0026
2014-05-26,2014-09-10,7.09,7.76,1.239,0.021,0.014,0.044,0.918,0.0113,0.0101,0.0155,7.642,0.051,0.084,0.089,0.1621,0.0029,0.0025,0.0063,0.1201,0.0017,0.0019,0.0026
2014-05-26,2014-09-10,7.76,8.48,1.001,0.014,0.011,0.032,0.7356,0.0094,0.0081,0.0141,6.304,0.034,0.069,0.073,0.1588,0.0024,0.0025,0.0054,0.1167,0.0016,0.0018,0.0028
2014-05-26,2014-09-10,8.48,9.26,0.8275,0.0101,0.0091,0.0251,0.5911,0.008,0.0065,0.0121,5.19,0.027,0.057,0.06,0.1594,0.0021,0.0025,0.0052,0.1139,0.0016,0.0018,0.0029
2014-05-26,2014-09-10,9.26,10.1,0.6582,0.0072,0.006,0.0198,0.471,0.0066,0.0052,0.01,4.257,0.022,0.047,0.053,0.1546,0.0019,0.0022,0.0051,0.1106,0.0017,0.0017,0.003
2014-05-26,2014-09-10,10.1,11.0,0.5435,0.0059,0.0039,0.0156,0.3759,0.0056,0.0041,0.0081,3.473,0.018,0.038,0.048,0.1565,0.0019,0.002,0.0048,0.1082,0.0017,0.0017,0.0031
2014-05-26,2014-09-10,11.0,12.0,0.4379,0.0049,0.0025,0.0126,0.298,0.0048,0.0033,0.0063,2.819,0.016,0.031,0.042,0.1554,0.0019,0.0019,0.0048,0.1057,0.0018,0.0016,0.0031
2014-05-26,2014-09-10,12.0,13.0,0.3539,0.0041,0.0019,0.0102,0.2409,0.004,0.0026,0.005,2.308,0.013,0.025,0.035,0.1534,0.002,0.0019,0.0048,0.1044,0.0018,0.0016,0.003
2014-05-26,2014-09-10,13.0,14.1,0.2879,0.0035,0.0027,0.0083,0.1952,0.0035,0.0021,0.0041,1.899,0.012,0.021,0.028,0.1516,0.0021,0.0022,0.0047,0.1028,0.0019,0.0016,0.003
2014-05-26,2014-09-10,14.1,15.3,0.2334,0.003,0.0017,0.0067,0.1565,0.003,0.0017,0.0034,1.557,0.01,0.017,0.022,0.1499,0.0021,0.002,0.0046,0.1005,0.002,0.0016,0.0029
2014-05-26,2014-09-10,15.3,16.6,0.1888,0.0022,0.0011,0.0054,0.1244,0.0026,0.0014,0.0028,1.276,0.009,0.014,0.016,0.1479,0.002,0.0018,0.0044,0.0975,0.00214,0.00152,0.00279
2014-05-26,2014-09-10,16.6,18.0,0.1524,0.0017,0.0017,0.0043,0.09735,0.00223,0.00107,0.00216,1.045,0.008,0.011,0.012,0.1458,0.002,0.0023,0.0043,0.09318,0.00224,0.00145,0.00257
2014-05-26,2014-09-10,18.0,19.5,0.1231,0.0015,0.0014,0.0035,0.07696,0.00193,0.00085,0.00216,0.8562,0.0067,0.0094,0.0079,0.1438,0.0021,0.0022,0.0041,0.08989,0.00236,0.0014,0.00239
2014-05-26,2014-09-10,19.5,21.1,0.09952,0.00121,0.00088,0.00275,0.06211,0.00166,0.00068,0.002,0.7002,0.0058,0.0077,0.0033,0.1421,0.0021,0.002,0.0039,0.0887,0.00248,0.00138,0.00226
2014-09-11,2014-12-27,1.92,2.15,8.116,0.068,0.019,0.326,7.291,0.085,0.08,0.094,46.89,0.18,0.52,0.73,0.1731,0.0016,0.0019,0.0077,0.1555,0.0019,0.0024,0.0031
2014-09-11,2014-12-27,2.15,2.4,7.557,0.066,0.036,0.296,7.127,0.077,0.078,0.098,44.85,0.17,0.49,0.68,0.1685,0.0016,0.002,0.0068,0.1589,0.0018,0.0025,0.0031
2014-09-11,2014-12-27,2.4,2.67,7.103,0.09,0.031,0.268,6.657,0.073,0.073,0.132,41.41,0.15,0.46,0.61,0.1716,0.0023,0.002,0.0066,0.1608,0.0019,0.0025,0.0034
2014-09-11,2014-12-27,2.67,2.97,6.557,0.115,0.047,0.235,6.024,0.075,0.066,0.136,37.61,0.14,0.41,0.54,0.1743,0.0031,0.0023,0.0063,0.1602,0.0021,0.0025,0.0038
2014-09-11,2014-12-27,2.97,3.29,5.473,0.137,0.055,0.201,5.115,0.083,0.056,0.13,33.59,0.13,0.37,0.48,0.163,0.0041,0.0024,0.0059,0.1523,0.0025,0.0024,0.004
2014-09-11,2014-12-27,3.29,3.64,4.763,0.099,0.052,0.194,4.327,0.089,0.048,0.114,29.55,0.12,0.33,0.46,0.1612,0.0034,0.0025,0.0066,0.1464,0.0031,0.0023,0.0041
2014-09-11,2014-12-27,3.64,4.02,4.121,0.082,0.045,0.184,3.654,0.09,0.04,0.097,25.58,0.13,0.28,0.4,0.1611,0.0033,0.0025,0.0076,0.1429,0.0036,0.0022,0.0041
2014-09-11,2014-12-27,4.02,4.43,3.614,0.069,0.04,0.16,3.06,0.08,0.034,0.081,21.89,0.15,0.24,0.35,0.1651,0.0033,0.0026,0.0076,0.1398,0.0038,0.0022,0.0041
2014-09-11,2014-12-27,4.43,4.88,3.138,0.059,0.035,0.139,2.542,0.059,0.028,0.064,18.59,0.16,0.2,0.3,0.1688,0.0035,0.0026,0.0075,0.1367,0.0034,0.0021,0.0038
2014-09-11,2014-12-27,4.88,5.37,2.698,0.052,0.03,0.121,2.091,0.033,0.023,0.048,15.6,0.15,0.17,0.25,0.1729,0.0037,0.0027,0.0075,0.134,0.0025,0.0021,0.0033
2014-09-11,2014-12-27,5.37,5.9,2.241,0.037,0.025,0.101,1.718,0.018,0.019,0.031,13.04,0.13,0.14,0.2,0.1719,0.0033,0.0027,0.0075,0.1318,0.0019,0.0021,0.0024
2014-09-11,2014-12-27,5.9,6.47,1.79,0.029,0.02,0.08,1.405,0.012,0.015,0.022,10.82,0.1,0.12,0.15,0.1654,0.0031,0.0026,0.0074,0.1299,0.0016,0.002,0.002
2014-09-11,2014-12-27,6.47,7.09,1.419,0.022,0.016,0.057,1.153,0.009,0.013,0.018,8.951,0.059,0.098,0.117,0.1585,0.0027,0.0025,0.0065,0.1288,0.0013,0.002,0.002
2014-09-11,2014-12-27,7.09,7.76,1.213,0.014,0.013,0.043,0.9306,0.0072,0.0102,0.0157,7.633,0.033,0.084,0.089,0.1589,0.0019,0.0025,0.0059,0.1219,0.0011,0.0019,0.002
2014-09-11,2014-12-27,7.76,8.48,0.9954,0.0093,0.0109,0.0318,0.7488,0.006,0.0082,0.0144,6.316,0.022,0.069,0.073,0.1576,0.0016,0.0025,0.0052,0.1185,0.001,0.0018,0.0022
2014-09-11,2014-12-27,8.48,9.26,0.8202,0.0066,0.009,0.0249,0.604,0.0051,0.0066,0.0124,5.201,0.017,0.057,0.06,0.1577,0.0014,0.0025,0.0049,0.1161,0.0011,0.0018,0.0024
2014-09-11,2014-12-27,9.26,10.1,0.6492,0.0046,0.0071,0.0195,0.4756,0.0043,0.0052,0.0101,4.267,0.014,0.047,0.054,0.1521,0.0012,0.0024,0.0048,0.1114,0.0011,0.0017,0.0025
2014-09-11,2014-12-27,10.1,11.0,0.5223,0.0039,0.0057,0.015,0.3796,0.0035,0.0042,0.0082,3.481,0.012,0.038,0.048,0.15,0.0012,0.0023,0.0048,0.1091,0.0011,0.0017,0.0026
2014-09-11,2014-12-27,11.0,12.0,0.4197,0.0032,0.0035,0.012,0.3025,0.003,0.0033,0.0064,2.827,0.01,0.031,0.042,0.1485,0.0013,0.002,0.0048,0.107,0.0011,0.0017,0.0025
2014-09-11,2014-12-27,12.0,13.0,0.3388,0.0027,0.0019,0.0097,0.2391,0.0026,0.0026,0.0049,2.309,0.009,0.025,0.035,0.1467,0.0013,0.0018,0.0048,0.1036,0.0012,0.0016,0.0024
2014-09-11,2014-12-27,13.0,14.1,0.2751,0.0023,0.0017,0.0079,0.1941,0.0023,0.0021,0.0041,1.893,0.008,0.021,0.028,0.1454,0.0014,0.0018,0.0047,0.1025,0.0013,0.0016,0.0027
2014-09-11,2014-12-27,14.1,15.3,0.2226,0.002,0.0011,0.0064,0.1568,0.0019,0.0017,0.0035,1.547,0.007,0.017,0.022,0.1439,0.0014,0.0017,0.0047,0.1014,0.0013,0.0016,0.0037
2014-09-11,2014-12-27,15.3,16.6,0.1796,0.0014,0.0007,0.0051,0.1251,0.0017,0.0014,0.0028,1.268,0.006,0.014,0.016,0.1416,0.0013,0.0016,0.0045,0.09867,0.00138,0.00153,0.00404
2014-09-11,2014-12-27,16.6,18.0,0.1446,0.0012,0.0006,0.0041,0.1004,0.0014,0.0011,0.0022,1.039,0.005,0.011,0.012,0.1391,0.0013,0.0016,0.0044,0.09664,0.00146,0.0015,0.0025
2014-09-11,2014-12-27,18.0,19.5,0.1166,0.001,0.0011,0.0033,0.0808,0.00122,0.00089,0.00227,0.8515,0.0043,0.0094,0.0079,0.1369,0.0014,0.002,0.0042,0.09489,0.00151,0.00148,0.00416
2014-09-11,2014-12-27,19.5,21.1,0.09403,0.00087,0.00103,0.0026,0.06477,0.001,0.00071,0.00208,0.6951,0.0038,0.0076,0.0033,0.1353,0.0015,0.0021,0.0039,0.09318,0.00152,0.00145,0.00402
2014-12-28,2015-04-14,1.92,2.15,7.934,0.067,0.027,0.319,7.146,0.083,0.079,0.092,45.78,0.18,0.5,0.71,0.1733,0.0016,0.002,0.0062,0.1561,0.0019,0.0024,0.003
2014-12-28,2015-04-14,2.15,2.4,7.398,0.066,0.015,0.29,7.01,0.076,0.077,0.096,43.34,0.16,0.48,0.66,0.1707,0.0016,0.0019,0.0067,0.1617,0.0019,0.0025,0.0032
2014-12-28,2015-04-14,2.4,2.67,6.757,0.091,0.027,0.255,6.475,0.072,0.071,0.129,39.76,0.15,0.44,0.59,0.1699,0.0024,0.002,0.0073,0.1628,0.0019,0.0025,0.0035
2014-12-28,2015-04-14,2.67,2.97,6.051,0.118,0.039,0.217,5.762,0.075,0.063,0.13,35.92,0.13,0.4,0.51,0.1684,0.0033,0.0022,0.007,0.1604,0.0022,0.0025,0.0039
2014-12-28,2015-04-14,2.97,3.29,5.093,0.142,0.04,0.187,4.955,0.083,0.055,0.126,31.99,0.12,0.35,0.45,0.1592,0.0045,0.0022,0.0067,0.1549,0.0027,0.0024,0.0042
2014-12-28,2015-04-14,3.29,3.64,4.624,0.102,0.051,0.189,4.213,0.09,0.046,0.111,28.22,0.12,0.31,0.44,0.1639,0.0037,0.0025,0.0074,0.1493,0.0033,0.0023,0.0043
