bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2497,3.29,3.64,0.3451,0.0087,0.0008,0.007,0.007766,0.000196,4.3e-05,0.000179
2497,3.64,4.02,0.2916,0.0073,0.0006,0.006,0.007838,0.000196,4.3e-05,0.000181
2497,4.02,4.43,0.242,0.0059,0.0006,0.005,0.007805,0.000191,4.4e-05,0.00018
2497,4.43,4.88,0.2056,0.0047,0.0006,0.0042,0.007966,0.000182,4.6e-05,0.000185
2497,4.88,5.37,0.1675,0.0038,0.0006,0.0035,0.00788,0.000178,4.7e-05,0.000184
2497,5.37,5.9,0.1346,0.0031,0.0005,0.0028,0.007715,0.000178,4.5e-05,0.000182
2497,5.9,6.47,0.1069,0.0025,0.0004,0.0022,0.007517,0.000176,4.6e-05,0.000178
2497,6.47,7.09,0.09003,0.00206,0.00035,0.0019,0.007776,0.000178,4.7e-05,0.000185
2497,7.09,7.76,0.07314,0.00167,0.00027,0.00155,0.007825,0.000179,4.7e-05,0.000187
2497,7.76,8.48,0.05865,0.00137,0.00023,0.00124,0.007759,0.000182,4.7e-05,0.000186
2497,8.48,9.26,0.04855,0.00116,0.0002,0.00103,0.007936,0.000191,4.9e-05,0.00019
2497,9.26,10.1,0.03757,0.00096,0.00016,0.00079,0.007581,0.000195,4.7e-05,0.000182
2497,10.1,11.0,0.03177,0.00084,0.00014,0.00067,0.007942,0.00021,5e-05,0.00019
2497,11.0,12.0,0.02398,0.00068,0.0001,0.0005,0.007426,0.000211,4.7e-05,0.000177
2497,12.0,13.0,0.02052,0.00061,9e-05,0.00043,0.00781,0.000235,5e-05,0.000186
2497,13.0,14.1,0.01663,0.00052,8e-05,0.00035,0.007766,0.000242,5.1e-05,0.000185
2497,14.1,15.3,0.01394,0.00044,7e-05,0.00029,0.008007,0.000254,5.3e-05,0.000191
2497,15.3,16.6,0.01089,0.00036,5e-05,0.00023,0.007714,0.000258,5.3e-05,0.000184
2497,16.6,18.0,0.008686,0.000302,4.5e-05,0.00018,0.00762,0.000266,5.3e-05,0.000182
2497,18.0,19.5,0.007103,0.000251,3.7e-05,0.000147,0.007664,0.000272,5.4e-05,0.000183
2497,19.5,21.1,0.00582,0.000209,3e-05,0.00012,0.007701,0.000278,5.3e-05,0.000184
2497,21.1,22.8,0.00441,0.000169,2.2e-05,9.1e-05,0.007209,0.000277,4.9e-05,0.000173
2497,22.8,24.7,0.00362,0.000139,1.8e-05,7.5e-05,0.007258,0.000279,5e-05,0.000174
2497,24.7,26.7,0.002807,0.000116,1.5e-05,5.8e-05,0.006964,0.000288,4.9e-05,0.000167
2497,26.7,28.8,0.002548,0.000106,1.4e-05,5.3e-05,0.007731,0.000322,5.5e-05,0.000186
2497,28.8,31.1,0.001877,8.6e-05,1e-05,3.9e-05,0.007034,0.000322,5e-05,0.000169
2497,31.1,33.5,0.001679,7.9e-05,9e-06,3.5e-05,0.007646,0.00036,5.5e-05,0.000184
2497,33.5,36.1,0.001291,6.6e-05,7e-06,2.7e-05,0.007175,0.00037,5.3e-05,0.000173
2497,36.1,38.9,0.001015,5.7e-05,6e-06,2.1e-05,0.006896,0.000386,5.1e-05,0.000167
2497,38.9,41.9,0.0008822,5.1e-05,5.2e-06,1.82e-05,0.007314,0.000424,5.5e-05,0.000177
2497,41.9,45.1,0.0006816,4.34e-05,4.1e-06,1.41e-05,0.006918,0.000442,5.2e-05,0.000169
2497,45.1,48.5,0.0005339,3.72e-05,3.2e-06,1.1e-05,0.006587,0.000461,5e-05,0.000161
2497,48.5,52.2,0.0004795,3.38e-05,3e-06,9.9e-06,0.007213,0.00051,5.6e-05,0.000178
2497,52.2,56.1,0.0003421,2.78e-05,2.1e-06,7.1e-06,0.006262,0.00051,4.9e-05,0.000155
2497,56.1,60.3,0.0002774,2.41e-05,1.8e-06,5.8e-06,0.00625,0.000545,4.9e-05,0.000156
2498,1.92,2.15,0.5491,0.0207,0.0175,0.0121,0.006203,0.000234,0.000201,0.000165
2498,2.15,2.4,0.5304,0.0178,0.0063,0.0118,0.006635,0.000223,8.6e-05,0.000171
2498,2.4,2.67,0.4562,0.0143,0.0032,0.0095,0.006486,0.000203,5.7e-05,0.000155
2498,2.67,2.97,0.4247,0.0122,0.0029,0.0087,0.006877,0.000198,5.8e-05,0.00016
2498,2.97,3.29,0.3859,0.0103,0.0022,0.0079,0.007228,0.000194,5.4e-05,0.000167
2498,3.29,3.64,0.3509,0.0088,0.001,0.0071,0.00775,0.000195,4.3e-05,0.000178
2498,3.64,4.02,0.2993,0.0074,0.0008,0.0061,0.007878,0.000195,4.3e-05,0.000182
2498,4.02,4.43,0.2475,0.006,0.0008,0.0051,0.007813,0.00019,4.3e-05,0.000181
2498,4.43,4.88,0.2038,0.0047,0.0007,0.0042,0.00776,0.000178,4.4e-05,0.00018
2498,4.88,5.37,0.1665,0.0038,0.0006,0.0035,0.007726,0.000175,4.3e-05,0.000181
2498,5.37,5.9,0.131,0.003,0.0005,0.0027,0.007416,0.000173,4.1e-05,0.000175
2498,5.9,6.47,0.1085,0.0025,0.0005,0.0023,0.007542,0.000175,4.5e-05,0.000179
2498,6.47,7.09,0.08943,0.00205,0.00036,0.00189,0.007642,0.000176,4.4e-05,0.000182
2498,7.09,7.76,0.0751,0.00169,0.00028,0.00159,0.007942,0.00018,4.4e-05,0.00019
2498,7.76,8.48,0.05964,0.00138,0.00023,0.00126,0.007803,0.000181,4.3e-05,0.000187
2498,8.48,9.26,0.0479,0.00115,0.00019,0.00101,0.007763,0.000187,4.4e-05,0.000186
2498,9.26,10.1,0.03866,0.00097,0.00016,0.00082,0.007725,0.000195,4.5e-05,0.000185
2498,10.1,11.0,0.03164,0.00083,0.00014,0.00067,0.007808,0.000206,4.6e-05,0.000187
2498,11.0,12.0,0.02474,0.00069,0.00011,0.00052,0.00753,0.00021,4.5e-05,0.00018
2498,12.0,13.0,0.01978,0.0006,9e-05,0.00041,0.007457,0.000227,4.5e-05,0.000178
2498,13.0,14.1,0.01725,0.00052,8e-05,0.00036,0.007963,0.000243,4.9e-05,0.00019
2498,14.1,15.3,0.01369,0.00044,7e-05,0.00028,0.007772,0.000249,4.9e-05,0.000185
2498,15.3,16.6,0.01122,0.00037,6e-05,0.00023,0.00791,0.000261,5.1e-05,0.000189
2498,16.6,18.0,0.008638,0.000301,4.5e-05,0.000179,0.007465,0.000261,4.9e-05,0.000178
2498,18.0,19.5,0.006964,0.00025,3.6e-05,0.000144,0.007482,0.000269,4.9e-05,0.000179
2498,19.5,21.1,0.005662,0.000207,2.9e-05,0.000117,0.007449,0.000273,4.9e-05,0.000178
2498,21.1,22.8,0.004325,0.000168,2.2e-05,8.9e-05,0.006989,0.000272,4.6e-05,0.000168
2498,22.8,24.7,0.003578,0.000138,1.9e-05,7.4e-05,0.007159,0.000278,4.7e-05,0.000172
2498,24.7,26.7,0.002982,0.000119,1.6e-05,6.2e-05,0.007318,0.000293,4.9e-05,0.000176
2498,26.7,28.8,0.002325,0.000101,1.2e-05,4.8e-05,0.006954,0.000302,4.7e-05,0.000167
2498,28.8,31.1,0.00192,8.6e-05,1.1e-05,4e-05,0.007061,0.000318,4.8e-05,0.00017
2498,31.1,33.5,0.001555,7.5e-05,9e-06,3.2e-05,0.007073,0.000344,4.9e-05,0.00017
2498,33.5,36.1,0.00127,6.5e-05,7e-06,2.6e-05,0.007008,0.000362,4.9e-05,0.000169
2498,36.1,38.9,0.001035,5.7e-05,6e-06,2.1e-05,0.006928,0.000382,4.9e-05,0.000168
2498,38.9,41.9,0.0008472,4.96e-05,5e-06,1.75e-05,0.007004,0.000412,5e-05,0.00017
2498,41.9,45.1,0.0006697,4.27e-05,4e-06,1.38e-05,0.006729,0.000431,4.9e-05,0.000164
2498,45.1,48.5,0.0005445,3.73e-05,3.3e-06,1.13e-05,0.006706,0.000461,4.9e-05,0.000164
2498,48.5,52.2,0.0004684,3.32e-05,2.9e-06,9.7e-06,0.007033,0.0005,5.2e-05,0.000173
2498,52.2,56.1,0.0003484,2.79e-05,2.2e-06,7.2e-06,0.006345,0.000509,4.7e-05,0.000157
2498,56.1,60.3,0.0003304,2.61e-05,2.1e-06,6.9e-06,0.007316,0.000581,5.5e-05,0.000183
2499,1.92,2.15,0.6001,0.0227,0.0266,0.0132,0.006552,0.000248,0.000295,0.000175
2499,2.15,2.4,0.5214,0.0182,0.0079,0.0116,0.006372,0.000223,0.000107,0.000164
2499,2.4,2.67,0.4806,0.0149,0.0057,0.01,0.006632,0.000207,9.3e-05,0.000158
2499,2.67,2.97,0.4352,0.0125,0.0028,0.0089,0.006929,0.0002,6.5e-05,0.000161
2499,2.97,3.29,0.3779,0.0103,0.0034,0.0077,0.00696,0.000191,7.9e-05,0.000161
2499,3.29,3.64,0.3384,0.0087,0.0014,0.0069,0.007378,0.000191,5.8e-05,0.00017
2499,3.64,4.02,0.3003,0.0075,0.0011,0.0061,0.007832,0.000195,5.9e-05,0.000181
2499,4.02,4.43,0.2529,0.0061,0.0009,0.0052,0.00791,0.000191,5.9e-05,0.000183
2499,4.43,4.88,0.2066,0.0047,0.0007,0.0043,0.007856,0.000181,5.7e-05,0.000183
2499,4.88,5.37,0.1716,0.0039,0.0007,0.0036,0.007909,0.000179,6.1e-05,0.000185
2499,5.37,5.9,0.1354,0.0031,0.0006,0.0028,0.007659,0.000177,6e-05,0.00018
2499,5.9,6.47,0.1131,0.0026,0.0005,0.0024,0.00785,0.00018,6.2e-05,0.000186
2499,6.47,7.09,0.08936,0.00206,0.00043,0.00189,0.007622,0.000176,6e-05,0.000181
2499,7.09,7.76,0.07377,0.00169,0.00031,0.00156,0.007808,0.000179,5.9e-05,0.000187
2499,7.76,8.48,0.05864,0.00138,0.00024,0.00124,0.007682,0.000181,5.8e-05,0.000184
2499,8.48,9.26,0.04622,0.00114,0.0002,0.00098,0.007477,0.000184,5.6e-05,0.000179
2499,9.26,10.1,0.03768,0.00097,0.00016,0.0008,0.00755,0.000194,5.7e-05,0.000181
2499,10.1,11.0,0.03125,0.00083,0.00014,0.00066,0.007729,0.000207,5.9e-05,0.000185
2499,11.0,12.0,0.02538,0.0007,0.00011,0.00053,0.007777,0.000215,6e-05,0.000186
2499,12.0,13.0,0.02077,0.00062,0.0001,0.00043,0.00784,0.000234,6.1e-05,0.000187
2499,13.0,14.1,0.01614,0.00051,8e-05,0.00034,0.007506,0.000238,5.9e-05,0.000179
2499,14.1,15.3,0.0126,0.00042,6e-05,0.00026,0.007246,0.000242,5.7e-05,0.000173
2499,15.3,16.6,0.01107,0.00037,5e-05,0.00023,0.007841,0.000261,6.1e-05,0.000187
2499,16.6,18.0,0.008644,0.000302,4e-05,0.000179,0.007568,0.000265,5.9e-05,0.000181
2499,18.0,19.5,0.007304,0.000256,3.5e-05,0.000151,0.007856,0.000276,6.2e-05,0.000188
2499,19.5,21.1,0.005275,0.0002,2.6e-05,0.000109,0.007011,0.000267,5.6e-05,0.000168
2499,21.1,22.8,0.004634,0.000174,2.4e-05,9.6e-05,0.007587,0.000286,6.1e-05,0.000182
2499,22.8,24.7,0.003534,0.000138,1.8e-05,7.3e-05,0.007068,0.000276,5.7e-05,0.00017
2499,24.7,26.7,0.002853,0.000117,1.5e-05,5.9e-05,0.007098,0.000291,5.8e-05,0.000171
2499,26.7,28.8,0.002364,0.000102,1.3e-05,4.9e-05,0.007163,0.00031,5.9e-05,0.000172
2499,28.8,31.1,0.001785,8.4e-05,1e-05,3.7e-05,0.006695,0.000314,5.5e-05,0.000161
2499,31.1,33.5,0.001544,7.5e-05,9e-06,3.2e-05,0.007078,0.000347,5.9e-05,0.000171
2499,33.5,36.1,0.001251,6.5e-05,7e-06,2.6e-05,0.007021,0.000367,5.9e-05,0.000169
2499,36.1,38.9,0.001082,5.8e-05,6e-06,2.2e-05,0.00739,0.0004,6.3e-05,0.000179
2499,38.9,41.9,0.0007841,4.8e-05,4.6e-06,1.62e-05,0.00649,0.000399,5.6e-05,0.000158
2499,41.9,45.1,0.0006886,4.36e-05,4.1e-06,1.42e-05,0.00696,0.000442,6e-05,0.00017
2499,45.1,48.5,0.000574,3.86e-05,3.5e-06,1.19e-05,0.007043,0.000475,6.1e-05,0.000172
2499,48.5,52.2,0.0004552,3.29e-05,2.8e-06,9.4e-06,0.006869,0.000498,6e-05,0.000169
2499,52.2,56.1,0.0003703,2.89e-05,2.3e-06,7.7e-06,0.00687,0.000538,6.1e-05,0.00017
2499,56.1,60.3,0.000322,2.59e-05,2.1e-06,6.7e-06,0.007318,0.000592,6.5e-05,0.000183
2500,1.92,2.15,0.6244,0.022,0.0198,0.0137,0.00658,0.000232,0.000213,0.000175
2500,2.15,2.4,0.5945,0.0191,0.0036,0.0133,0.007017,0.000226,6e-05,0.00018
2500,2.4,2.67,0.5637,0.0162,0.004,0.0117,0.007582,0.000218,6.9e-05,0.000181
2500,2.67,2.97,0.4477,0.0128,0.0024,0.0092,0.006928,0.000198,5.3e-05,0.000161
2500,2.97,3.29,0.4213,0.0109,0.0013,0.0086,0.007619,0.000198,4.6e-05,0.000176
2500,3.29,3.64,0.3628,0.009,0.0014,0.0074,0.007763,0.000194,4.9e-05,0.000179
2500,3.64,4.02,0.3087,0.0075,0.001,0.0063,0.007905,0.000194,4.6e-05,0.000182
2500,4.02,4.43,0.2447,0.006,0.0007,0.005,0.007543,0.000184,4.3e-05,0.000174
2500,4.43,4.88,0.2061,0.0047,0.0007,0.0042,0.00774,0.000177,4.4e-05,0.00018
2500,4.88,5.37,0.161,0.0037,0.0005,0.0033,0.00734,0.000169,4.1e-05,0.000172
