date,rigidity_min_GV,rigidity_max_GV,flux,err_stat,err_time,err_sys
2017-08-18,4.43,4.88,158.9,0.5,0.3,1.6
2017-08-18,4.88,5.37,127.5,0.4,0.2,1.3
2017-08-18,5.37,5.9,103.2,0.4,0.2,1.1
2017-08-18,5.9,6.47,83.74,0.3,0.14,0.88
2017-08-18,6.47,7.09,66.77,0.24,0.11,0.7
2017-08-18,7.09,7.76,53.15,0.2,0.09,0.56
2017-08-18,7.76,8.48,42.71,0.17,0.07,0.45
2017-08-18,8.48,9.26,34.54,0.14,0.06,0.37
2017-08-18,9.26,10.1,27.63,0.12,0.05,0.3
2017-08-18,10.1,11.0,21.98,0.1,0.04,0.24
2017-08-18,11.0,13.0,15.9,0.05,0.03,0.17
2017-08-18,13.0,16.6,9.214,0.028,0.016,0.104
2017-08-18,16.6,22.8,4.33,0.013,0.007,0.05
2017-08-18,22.8,33.5,1.651,0.006,0.003,0.02
2017-08-18,33.5,48.5,0.5723,0.0028,0.0011,0.0069
2017-08-18,48.5,69.7,0.206,0.0014,0.0004,0.0024
2017-08-18,69.7,100.0,0.07507,0.00069,0.00018,0.00089
2017-08-19,1.0,1.16,1216.0,7.0,4.0,34.0
2017-08-19,1.16,1.33,1160.0,6.0,4.0,25.0
2017-08-19,1.33,1.51,1063.0,5.0,3.0,19.0
2017-08-19,1.51,1.71,957.5,4.2,2.2,14.9
2017-08-19,1.71,1.92,838.2,3.5,1.7,11.8
2017-08-19,1.92,2.15,717.0,2.8,1.4,9.3
2017-08-19,2.15,2.4,612.4,2.4,1.1,7.4
2017-08-19,2.4,2.67,509.1,1.8,0.9,5.9
2017-08-19,2.67,2.97,426.2,1.5,0.7,4.8
2017-08-19,2.97,3.29,351.5,1.3,0.6,3.8
2017-08-19,3.29,3.64,290.5,1.0,0.5,3.1
2017-08-19,3.64,4.02,237.5,0.8,0.4,2.5
2017-08-19,4.02,4.43,193.6,0.7,0.3,2.0
2017-08-19,4.43,4.88,157.8,0.5,0.3,1.6
2017-08-19,4.88,5.37,127.3,0.4,0.2,1.3
2017-08-19,5.37,5.9,102.4,0.4,0.2,1.1
2017-08-19,5.9,6.47,83.33,0.3,0.14,0.87
2017-08-19,6.47,7.09,66.67,0.24,0.11,0.7
2017-08-19,7.09,7.76,53.35,0.2,0.09,0.56
2017-08-19,7.76,8.48,42.94,0.17,0.07,0.46
2017-08-19,8.48,9.26,34.42,0.14,0.06,0.37
2017-08-19,9.26,10.1,27.31,0.12,0.05,0.29
2017-08-19,10.1,11.0,21.84,0.1,0.04,0.23
2017-08-19,11.0,13.0,15.86,0.05,0.03,0.17
2017-08-19,13.0,16.6,9.127,0.028,0.015,0.103
2017-08-19,16.6,22.8,4.266,0.013,0.007,0.049
2017-08-19,22.8,33.5,1.631,0.006,0.003,0.019
2017-08-19,33.5,48.5,0.5746,0.0028,0.0011,0.0069
2017-08-19,48.5,69.7,0.2077,0.0014,0.0004,0.0025
2017-08-19,69.7,100.0,0.07492,0.0007,0.00018,0.00089
2017-08-20,1.0,1.16,1197.0,7.0,4.0,33.0
2017-08-20,1.16,1.33,1142.0,6.0,4.0,25.0
2017-08-20,1.33,1.51,1050.0,5.0,3.0,19.0
2017-08-20,1.51,1.71,941.3,3.9,2.2,14.7
2017-08-20,1.71,1.92,816.6,3.2,1.7,11.5
2017-08-20,1.92,2.15,708.7,2.7,1.3,9.1
2017-08-20,2.15,2.4,597.6,2.3,1.1,7.3
2017-08-20,2.4,2.67,499.8,1.8,0.9,5.8
2017-08-20,2.67,2.97,418.2,1.5,0.7,4.7
2017-08-20,2.97,3.29,348.7,1.3,0.6,3.8
2017-08-20,3.29,3.64,287.0,1.0,0.5,3.1
2017-08-20,3.64,4.02,235.8,0.8,0.4,2.5
2017-08-20,4.02,4.43,192.2,0.7,0.3,2.0
2017-08-20,4.43,4.88,155.7,0.5,0.3,1.6
2017-08-20,4.88,5.37,125.7,0.4,0.2,1.3
2017-08-20,5.37,5.9,102.3,0.4,0.2,1.1
2017-08-20,5.9,6.47,82.22,0.29,0.14,0.86
2017-08-20,6.47,7.09,66.09,0.24,0.11,0.69
2017-08-20,7.09,7.76,52.73,0.2,0.09,0.55
2017-08-20,7.76,8.48,42.31,0.17,0.07,0.45
2017-08-20,8.48,9.26,33.96,0.14,0.06,0.36
2017-08-20,9.26,10.1,27.07,0.12,0.05,0.29
2017-08-20,10.1,11.0,21.86,0.1,0.04,0.24
2017-08-20,11.0,13.0,15.64,0.05,0.03,0.17
2017-08-20,13.0,16.6,9.114,0.028,0.015,0.102
2017-08-20,16.6,22.8,4.267,0.013,0.007,0.049
2017-08-20,22.8,33.5,1.634,0.006,0.003,0.019
2017-08-20,33.5,48.5,0.5677,0.0028,0.0011,0.0068
2017-08-20,48.5,69.7,0.2031,0.0014,0.0004,0.0024
2017-08-20,69.7,100.0,0.07565,0.0007,0.00018,0.0009
2017-08-21,1.0,1.16,1204.0,7.0,4.0,33.0
2017-08-21,1.16,1.33,1133.0,6.0,4.0,25.0
2017-08-21,1.33,1.51,1036.0,5.0,3.0,19.0
2017-08-21,1.51,1.71,945.9,4.0,2.2,14.8
2017-08-21,1.71,1.92,823.7,3.3,1.7,11.6
2017-08-21,1.92,2.15,707.1,2.7,1.3,9.1
2017-08-21,2.15,2.4,602.4,2.3,1.1,7.3
2017-08-21,2.4,2.67,500.9,1.8,0.9,5.8
2017-08-21,2.67,2.97,419.5,1.5,0.7,4.7
2017-08-21,2.97,3.29,346.5,1.2,0.6,3.8
2017-08-21,3.29,3.64,286.1,1.0,0.5,3.0
2017-08-21,3.64,4.02,233.6,0.8,0.4,2.5
2017-08-21,4.02,4.43,189.9,0.6,0.3,2.0
2017-08-21,4.43,4.88,155.7,0.5,0.3,1.6
2017-08-21,4.88,5.37,126.0,0.4,0.2,1.3
2017-08-21,5.37,5.9,101.7,0.4,0.2,1.1
2017-08-21,5.9,6.47,81.9,0.29,0.14,0.86
2017-08-21,6.47,7.09,65.94,0.24,0.11,0.69
2017-08-21,7.09,7.76,52.89,0.2,0.09,0.55
2017-08-21,7.76,8.48,42.22,0.17,0.07,0.45
2017-08-21,8.48,9.26,33.97,0.14,0.06,0.36
2017-08-21,9.26,10.1,27.19,0.12,0.05,0.29
2017-08-21,10.1,11.0,21.72,0.1,0.04,0.23
2017-08-21,11.0,13.0,15.77,0.05,0.03,0.17
2017-08-21,13.0,16.6,9.156,0.028,0.015,0.103
2017-08-21,16.6,22.8,4.282,0.013,0.007,0.049
2017-08-21,22.8,33.5,1.642,0.006,0.003,0.02
2017-08-21,33.5,48.5,0.5794,0.0028,0.0011,0.0069
2017-08-21,48.5,69.7,0.2022,0.0014,0.0004,0.0024
2017-08-21,69.7,100.0,0.07491,0.0007,0.00018,0.00089
2017-08-22,1.0,1.16,1195.0,7.0,4.0,33.0
2017-08-22,1.16,1.33,1143.0,5.0,4.0,25.0
2017-08-22,1.33,1.51,1043.0,5.0,3.0,19.0
2017-08-22,1.51,1.71,942.2,4.0,2.2,14.7
2017-08-22,1.71,1.92,825.3,3.3,1.7,11.6
2017-08-22,1.92,2.15,708.9,2.7,1.3,9.1
2017-08-22,2.15,2.4,600.2,2.3,1.1,7.3
2017-08-22,2.4,2.67,502.4,1.8,0.9,5.8
2017-08-22,2.67,2.97,420.1,1.5,0.7,4.7
2017-08-22,2.97,3.29,348.5,1.3,0.6,3.8
2017-08-22,3.29,3.64,286.2,1.0,0.5,3.0
2017-08-22,3.64,4.02,234.1,0.8,0.4,2.5
2017-08-22,4.02,4.43,192.6,0.7,0.3,2.0
2017-08-22,4.43,4.88,156.2,0.5,0.3,1.6
2017-08-22,4.88,5.37,125.9,0.4,0.2,1.3
2017-08-22,5.37,5.9,101.8,0.4,0.2,1.1
2017-08-22,5.9,6.47,81.75,0.29,0.14,0.85
2017-08-22,6.47,7.09,65.97,0.24,0.11,0.69
2017-08-22,7.09,7.76,53.0,0.2,0.09,0.56
2017-08-22,7.76,8.48,41.97,0.17,0.07,0.45
2017-08-22,8.48,9.26,33.81,0.14,0.06,0.36
2017-08-22,9.26,10.1,27.17,0.12,0.05,0.29
2017-08-22,10.1,11.0,21.57,0.1,0.04,0.23
2017-08-22,11.0,13.0,15.71,0.05,0.03,0.17
2017-08-22,13.0,16.6,9.098,0.028,0.015,0.102
2017-08-22,16.6,22.8,4.281,0.013,0.007,0.049
2017-08-22,22.8,33.5,1.648,0.006,0.003,0.02
2017-08-22,33.5,48.5,0.5771,0.0028,0.0011,0.0069
2017-08-22,48.5,69.7,0.2059,0.0014,0.0004,0.0024
2017-08-22,69.7,100.0,0.07479,0.00069,0.00018,0.00089
2017-08-23,1.0,1.16,1224.0,8.0,4.0,34.0
2017-08-23,1.16,1.33,1179.0,7.0,4.0,26.0
2017-08-23,1.33,1.51,1059.0,6.0,3.0,19.0
2017-08-23,1.51,1.71,952.7,4.5,2.2,14.9
2017-08-23,1.71,1.92,828.1,3.7,1.7,11.6
2017-08-23,1.92,2.15,712.3,3.1,1.3,9.2
2017-08-23,2.15,2.4,602.3,2.6,1.1,7.3
2017-08-23,2.4,2.67,507.8,2.0,0.9,5.9
2017-08-23,2.67,2.97,421.6,1.6,0.7,4.7
2017-08-23,2.97,3.29,350.9,1.3,0.6,3.8
2017-08-23,3.29,3.64,286.3,1.1,0.5,3.0
2017-08-23,3.64,4.02,235.4,0.8,0.4,2.5
2017-08-23,4.02,4.43,193.0,0.7,0.3,2.0
2017-08-23,4.43,4.88,154.8,0.5,0.3,1.6
2017-08-23,4.88,5.37,126.0,0.4,0.2,1.3
2017-08-23,5.37,5.9,101.0,0.4,0.2,1.0
2017-08-23,5.9,6.47,81.49,0.3,0.14,0.85
2017-08-23,6.47,7.09,65.75,0.25,0.11,0.69
2017-08-23,7.09,7.76,52.44,0.2,0.09,0.55
2017-08-23,7.76,8.48,42.22,0.17,0.07,0.45
2017-08-23,8.48,9.26,33.92,0.14,0.06,0.36
2017-08-23,9.26,10.1,26.85,0.12,0.05,0.29
2017-08-23,10.1,11.0,21.58,0.1,0.04,0.23
2017-08-23,11.0,13.0,15.66,0.06,0.03,0.17
2017-08-23,13.0,16.6,9.114,0.029,0.015,0.102
2017-08-23,16.6,22.8,4.298,0.013,0.007,0.05
2017-08-23,22.8,33.5,1.645,0.006,0.003,0.02
2017-08-23,33.5,48.5,0.5762,0.0028,0.0011,0.0069
2017-08-23,48.5,69.7,0.2075,0.0014,0.0004,0.0025
2017-08-23,69.7,100.0,0.0752,0.0007,0.00018,0.00089
2017-08-24,1.0,1.16,1253.0,7.0,5.0,35.0
2017-08-24,1.16,1.33,1164.0,6.0,4.0,25.0
2017-08-24,1.33,1.51,1075.0,5.0,3.0,19.0
2017-08-24,1.51,1.71,962.1,4.1,2.2,15.0
2017-08-24,1.71,1.92,844.4,3.4,1.7,11.8
2017-08-24,1.92,2.15,720.4,2.8,1.4,9.3
2017-08-24,2.15,2.4,610.1,2.4,1.1,7.4
2017-08-24,2.4,2.67,508.1,1.9,0.9,5.9
2017-08-24,2.67,2.97,422.7,1.5,0.7,4.7
2017-08-24,2.97,3.29,351.7,1.3,0.6,3.8
2017-08-24,3.29,3.64,288.3,1.1,0.5,3.1
2017-08-24,3.64,4.02,233.9,0.8,0.4,2.5
2017-08-24,4.02,4.43,193.2,0.7,0.3,2.0
2017-08-24,4.43,4.88,156.6,0.5,0.3,1.6
2017-08-24,4.88,5.37,126.3,0.4,0.2,1.3
2017-08-24,5.37,5.9,101.7,0.4,0.2,1.1
2017-08-24,5.9,6.47,81.9,0.3,0.14,0.86
2017-08-24,6.47,7.09,65.37,0.24,0.11,0.68
2017-08-24,7.09,7.76,52.59,0.2,0.09,0.55
2017-08-24,7.76,8.48,42.04,0.17,0.07,0.45
2017-08-24,8.48,9.26,33.99,0.14,0.06,0.36
2017-08-24,9.26,10.1,27.3,0.12,0.05,0.29
2017-08-24,10.1,11.0,21.75,0.1,0.04,0.23
2017-08-24,11.0,13.0,15.75,0.05,0.03,0.17
2017-08-24,13.0,16.6,9.126,0.028,0.015,0.103
2017-08-24,16.6,22.8,4.292,0.013,0.007,0.05
2017-08-24,22.8,33.5,1.654,0.006,0.003,0.02
2017-08-24,33.5,48.5,0.5789,0.0028,0.0011,0.0069
2017-08-24,48.5,69.7,0.2064,0.0014,0.0004,0.0025
2017-08-24,69.7,100.0,0.07529,0.0007,0.00018,0.00089
2017-08-25,1.0,1.16,1263.0,7.0,5.0,35.0
2017-08-25,1.16,1.33,1188.0,5.0,4.0,26.0
2017-08-25,1.33,1.51,1092.0,5.0,3.0,20.0
2017-08-25,1.51,1.71,975.3,4.0,2.3,15.2
2017-08-25,1.71,1.92,847.4,3.4,1.7,11.9
2017-08-25,1.92,2.15,731.4,2.7,1.4,9.4
2017-08-25,2.15,2.4,613.8,2.3,1.1,7.5
2017-08-25,2.4,2.67,517.3,1.8,0.9,6.0
2017-08-25,2.67,2.97,427.8,1.5,0.7,4.8
2017-08-25,2.97,3.29,353.0,1.3,0.6,3.8
2017-08-25,3.29,3.64,289.5,1.0,0.5,3.1
2017-08-25,3.64,4.02,236.8,0.8,0.4,2.5
2017-08-25,4.02,4.43,194.4,0.7,0.3,2.0
2017-08-25,4.43,4.88,156.6,0.5,0.3,1.6
2017-08-25,4.88,5.37,126.3,0.4,0.2,1.3
2017-08-25,5.37,5.9,102.2,0.4,0.2,1.1
2017-08-25,5.9,6.47,82.41,0.3,0.14,0.86
2017-08-25,6.47,7.09,65.44,0.24,0.11,0.68
2017-08-25,7.09,7.76,52.81,0.2,0.09,0.55
2017-08-25,7.76,8.48,42.4,0.17,0.07,0.45
2017-08-25,8.48,9.26,33.85,0.14,0.06,0.36
2017-08-25,9.26,10.1,27.26,0.12,0.05,0.29
2017-08-25,10.1,11.0,21.85,0.1,0.04,0.24
2017-08-25,11.0,13.0,15.84,0.05,0.03,0.17
2017-08-25,13.0,16.6,9.155,0.028,0.015,0.103
2017-08-25,16.6,22.8,4.297,0.013,0.007,0.05
2017-08-25,22.8,33.5,1.642,0.006,0.003,0.02
2017-08-25,33.5,48.5,0.5809,0.0028,0.0011,0.007
2017-08-25,48.5,69.7,0.2068,0.0014,0.0004,0.0025
2017-08-25,69.7,100.0,0.07495,0.00069,0.00018,0.00089
2017-08-26,1.0,1.16,1264.0,7.0,5.0,35.0
2017-08-26,1.16,1.33,1191.0,6.0,4.0,26.0
2017-08-26,1.33,1.51,1087.0,5.0,3.0,20.0
2017-08-26,1.51,1.71,970.8,4.1,2.2,15.2
2017-08-26,1.71,1.92,853.2,3.4,1.8,12.0
2017-08-26,1.92,2.15,728.4,2.8,1.4,9.4
2017-08-26,2.15,2.4,619.8,2.4,1.1,7.5
2017-08-26,2.4,2.67,518.8,1.9,0.9,6.0
2017-08-26,2.67,2.97,429.1,1.5,0.7,4.8
2017-08-26,2.97,3.29,353.7,1.3,0.6,3.8
2017-08-26,3.29,3.64,291.3,1.1,0.5,3.1
2017-08-26,3.64,4.02,237.4,0.8,0.4,2.5
2017-08-26,4.02,4.43,193.8,0.7,0.3,2.0
2017-08-26,4.43,4.88,158.1,0.5,0.3,1.6
2017-08-26,4.88,5.37,127.5,0.4,0.2,1.3
2017-08-26,5.37,5.9,102.8,0.4,0.2,1.1
2017-08-26,5.9,6.47,82.57,0.3,0.14,0.86
2017-08-26,6.47,7.09,66.11,0.24,0.11,0.69
2017-08-26,7.09,7.76,53.67,0.2,0.09,0.56
2017-08-26,7.76,8.48,42.69,0.17,0.07,0.45
2017-08-26,8.48,9.26,34.29,0.14,0.06,0.37
2017-08-26,9.26,10.1,27.44,0.12,0.05,0.29
2017-08-26,10.1,11.0,22.03,0.1,0.04,0.24
2017-08-26,11.0,13.0,15.83,0.05,0.03,0.17
2017-08-26,13.0,16.6,9.209,0.028,0.015,0.103
2017-08-26,16.6,22.8,4.311,0.013,0.007,0.05
2017-08-26,22.8,33.5,1.65,0.006,0.003,0.02
2017-08-26,33.5,48.5,0.5744,0.0028,0.0011,0.0069
2017-08-26,48.5,69.7,0.2047,0.0014,0.0004,0.0024
2017-08-26,69.7,100.0,0.07435,0.00069,0.00017,0.00088
2017-08-27,1.0,1.16,1268.0,7.0,5.0,35.0
2017-08-27,1.16,1.33,1195.0,6.0,4.0,26.0
2017-08-27,1.33,1.51,1096.0,5.0,3.0,20.0
2017-08-27,1.51,1.71,975.6,4.1,2.2,15.2
2017-08-27,1.71,1.92,854.8,3.5,1.8,12.0
2017-08-27,1.92,2.15,734.7,2.9,1.4,9.5
2017-08-27,2.15,2.4,624.6,2.5,1.1,7.6
2017-08-27,2.4,2.67,517.4,1.9,0.9,6.0
2017-08-27,2.67,2.97,431.9,1.5,0.7,4.8
2017-08-27,2.97,3.29,356.4,1.3,0.6,3.9
2017-08-27,3.29,3.64,293.2,1.1,0.5,3.1
2017-08-27,3.64,4.02,239.7,0.8,0.4,2.5
2017-08-27,4.02,4.43,195.1,0.7,0.3,2.0
2017-08-27,4.43,4.88,158.3,0.5,0.3,1.6
2017-08-27,4.88,5.37,128.0,0.4,0.2,1.3
2017-08-27,5.37,5.9,103.1,0.4,0.2,1.1
2017-08-27,5.9,6.47,83.13,0.3,0.14,0.87
2017-08-27,6.47,7.09,66.63,0.24,0.11,0.7
2017-08-27,7.09,7.76,53.63,0.2,0.09,0.56
2017-08-27,7.76,8.48,42.43,0.17,0.07,0.45
2017-08-27,8.48,9.26,34.14,0.14,0.06,0.37
2017-08-27,9.26,10.1,27.42,0.12,0.05,0.29
2017-08-27,10.1,11.0,21.85,0.1,0.04,0.24
2017-08-27,11.0,13.0,15.8,0.05,0.03,0.17
2017-08-27,13.0,16.6,9.28,0.029,0.016,0.104
2017-08-27,16.6,22.8,4.341,0.013,0.007,0.05
2017-08-27,22.8,33.5,1.66,0.006,0.003,0.02
2017-08-27,33.5,48.5,0.5813,0.0028,0.0011,0.007
2017-08-27,48.5,69.7,0.2048,0.0014,0.0004,0.0024
2017-08-27,69.7,100.0,0.07622,0.0007,0.00018,0.0009
2017-08-28,1.0,1.16,1297.0,7.0,5.0,36.0
2017-08-28,1.16,1.33,1228.0,6.0,4.0,27.0
2017-08-28,1.33,1.51,1123.0,5.0,3.0,20.0
2017-08-28,1.51,1.71,998.7,4.1,2.3,15.6
2017-08-28,1.71,1.92,861.9,3.4,1.8,12.1
2017-08-28,1.92,2.15,742.6,2.8,1.4,9.6
2017-08-28,2.15,2.4,633.7,2.4,1.1,7.7
2017-08-28,2.4,2.67,525.1,1.9,0.9,6.1
2017-08-28,2.67,2.97,437.1,1.6,0.8,4.9
2017-08-28,2.97,3.29,360.3,1.3,0.6,3.9
2017-08-28,3.29,3.64,294.6,1.1,0.5,3.1
2017-08-28,3.64,4.02,241.0,0.8,0.4,2.5
2017-08-28,4.02,4.43,197.2,0.7,0.3,2.1
2017-08-28,4.43,4.88,159.7,0.5,0.3,1.7
2017-08-28,4.88,5.37,129.3,0.4,0.2,1.3
2017-08-28,5.37,5.9,103.6,0.4,0.2,1.1
2017-08-28,5.9,6.47,83.22,0.3,0.14,0.87
2017-08-28,6.47,7.09,67.05,0.24,0.11,0.7
2017-08-28,7.09,7.76,53.79,0.2,0.09,0.56
2017-08-28,7.76,8.48,43.02,0.17,0.07,0.46
2017-08-28,8.48,9.26,34.2,0.14,0.06,0.37
2017-08-28,9.26,10.1,27.29,0.12,0.05,0.29
2017-08-28,10.1,11.0,22.14,0.1,0.04,0.24
2017-08-28,11.0,13.0,15.85,0.05,0.03,0.17
2017-08-28,13.0,16.6,9.218,0.028,0.015,0.104
2017-08-28,16.6,22.8,4.321,0.013,0.007,0.05
2017-08-28,22.8,33.5,1.668,0.006,0.003,0.02
2017-08-28,33.5,48.5,0.5863,0.0028,0.0011,0.007
2017-08-28,48.5,69.7,0.2071,0.0014,0.0004,0.0025
2017-08-28,69.7,100.0,0.07424,0.00069,0.00017,0.00088
2017-08-29,1.0,1.16,1277.0,7.0,5.0,35.0
2017-08-29,1.16,1.33,1211.0,6.0,4.0,26.0
2017-08-29,1.33,1.51,1127.0,5.0,3.0,20.0
2017-08-29,1.51,1.71,1012.0,4.0,2.0,16.0
2017-08-29,1.71,1.92,879.2,3.4,1.8,12.3
2017-08-29,1.92,2.15,749.2,2.8,1.4,9.7
2017-08-29,2.15,2.4,634.4,2.4,1.1,7.7
2017-08-29,2.4,2.67,529.3,1.9,0.9,6.1
2017-08-29,2.67,2.97,439.3,1.5,0.8,4.9
2017-08-29,2.97,3.29,363.0,1.3,0.6,3.9
2017-08-29,3.29,3.64,297.2,1.1,0.5,3.2
2017-08-29,3.64,4.02,245.0,0.8,0.4,2.6
2017-08-29,4.02,4.43,198.7,0.7,0.3,2.1
2017-08-29,4.43,4.88,161.3,0.5,0.3,1.7
2017-08-29,4.88,5.37,131.2,0.4,0.2,1.4
2017-08-29,5.37,5.9,105.2,0.4,0.2,1.1
2017-08-29,5.9,6.47,84.04,0.3,0.14,0.88
2017-08-29,6.47,7.09,67.37,0.24,0.11,0.7
2017-08-29,7.09,7.76,54.22,0.2,0.09,0.57
2017-08-29,7.76,8.48,43.15,0.17,0.07,0.46
2017-08-29,8.48,9.26,34.69,0.14,0.06,0.37
2017-08-29,9.26,10.1,27.75,0.12,0.05,0.3
2017-08-29,10.1,11.0,22.16,0.1,0.04,0.24
2017-08-29,11.0,13.0,16.07,0.05,0.03,0.18
2017-08-29,13.0,16.6,9.349,0.029,0.016,0.105
2017-08-29,16.6,22.8,4.318,0.013,0.007,0.05
2017-08-29,22.8,33.5,1.683,0.006,0.003,0.02
2017-08-29,33.5,48.5,0.5796,0.0028,0.0011,0.0069
2017-08-29,48.5,69.7,0.2063,0.0014,0.0004,0.0024
2017-08-29,69.7,100.0,0.0763,0.0007,0.00018,0.00091
2017-08-30,1.0,1.16,1310.0,7.0,5.0,36.0
2017-08-30,1.16,1.33,1239.0,6.0,4.0,27.0
2017-08-30,1.33,1.51,1133.0,5.0,3.0,20.0
2017-08-30,1.51,1.71,1018.0,4.0,2.0,16.0
2017-08-30,1.71,1.92,883.9,3.4,1.8,12.4
2017-08-30,1.92,2.15,753.4,2.9,1.4,9.7
2017-08-30,2.15,2.4,638.8,2.4,1.1,7.8
2017-08-30,2.4,2.67,533.8,1.9,0.9,6.2
2017-08-30,2.67,2.97,442.4,1.5,0.8,4.9
2017-08-30,2.97,3.29,367.7,1.3,0.6,4.0
2017-08-30,3.29,3.64,301.3,1.1,0.5,3.2
2017-08-30,3.64,4.02,245.3,0.8,0.4,2.6
2017-08-30,4.02,4.43,200.2,0.7,0.3,2.1
2017-08-30,4.43,4.88,161.5,0.5,0.3,1.7
2017-08-30,4.88,5.37,130.2,0.4,0.2,1.3
2017-08-30,5.37,5.9,105.1,0.4,0.2,1.1
2017-08-30,5.9,6.47,84.22,0.3,0.14,0.88
2017-08-30,6.47,7.09,67.47,0.24,0.11,0.71
2017-08-30,7.09,7.76,54.17,0.2,0.09,0.57
2017-08-30,7.76,8.48,43.61,0.17,0.07,0.46
2017-08-30,8.48,9.26,34.78,0.14,0.06,0.37
2017-08-30,9.26,10.1,27.65,0.12,0.05,0.3
2017-08-30,10.1,11.0,22.13,0.1,0.04,0.24
2017-08-30,11.0,13.0,16.01,0.05,0.03,0.18
2017-08-30,13.0,16.6,9.294,0.029,0.016,0.104
2017-08-30,16.6,22.8,4.368,0.013,0.007,0.05
2017-08-30,22.8,33.5,1.663,0.006,0.003,0.02
2017-08-30,33.5,48.5,0.5841,0.0028,0.0011,0.007
2017-08-30,48.5,69.7,0.2086,0.0014,0.0004,0.0025
2017-08-30,69.7,100.0,0.07499,0.00069,0.00018,0.00089
2017-08-31,1.0,1.16,1296.0,7.0,5.0,36.0
2017-08-31,1.16,1.33,1223.0,6.0,4.0,27.0
2017-08-31,1.33,1.51,1127.0,5.0,3.0,20.0
2017-08-31,1.51,1.71,1006.0,4.0,2.0,16.0
2017-08-31,1.71,1.92,877.8,3.5,1.8,12.3
2017-08-31,1.92,2.15,749.7,2.9,1.4,9.7
2017-08-31,2.15,2.4,636.3,2.5,1.1,7.7
2017-08-31,2.4,2.67,532.5,2.0,0.9,6.1
2017-08-31,2.67,2.97,439.8,1.6,0.8,4.9
2017-08-31,2.97,3.29,363.6,1.3,0.6,3.9
2017-08-31,3.29,3.64,298.1,1.1,0.5,3.2
2017-08-31,3.64,4.02,243.5,0.8,0.4,2.6
2017-08-31,4.02,4.43,199.1,0.7,0.3,2.1
2017-08-31,4.43,4.88,161.4,0.6,0.3,1.7
2017-08-31,4.88,5.37,130.3,0.4,0.2,1.3
2017-08-31,5.37,5.9,104.7,0.4,0.2,1.1
2017-08-31,5.9,6.47,83.92,0.3,0.14,0.88
2017-08-31,6.47,7.09,67.64,0.25,0.11,0.71
2017-08-31,7.09,7.76,53.63,0.2,0.09,0.56
2017-08-31,7.76,8.48,42.99,0.17,0.07,0.46
2017-08-31,8.48,9.26,34.27,0.14,0.06,0.37
2017-08-31,9.26,10.1,27.73,0.12,0.05,0.3
2017-08-31,10.1,11.0,22.13,0.1,0.04,0.24
2017-08-31,11.0,13.0,15.92,0.06,0.03,0.17
2017-08-31,13.0,16.6,9.252,0.029,0.016,0.104
2017-08-31,16.6,22.8,4.348,0.013,0.007,0.05
2017-08-31,22.8,33.5,1.675,0.006,0.003,0.02
2017-08-31,33.5,48.5,0.5808,0.0028,0.0011,0.007
2017-08-31,48.5,69.7,0.2038,0.0014,0.0004,0.0024
2017-08-31,69.7,100.0,0.07623,0.00071,0.00018,0.0009
2017-09-01,1.0,1.16,1311.0,8.0,5.0,36.0
2017-09-01,1.16,1.33,1249.0,6.0,4.0,27.0
2017-09-01,1.33,1.51,1154.0,5.0,3.0,21.0
2017-09-01,1.51,1.71,1021.0,4.0,2.0,16.0
2017-09-01,1.71,1.92,883.2,3.6,1.8,12.4
2017-09-01,1.92,2.15,756.5,2.9,1.4,9.8
2017-09-01,2.15,2.4,641.3,2.5,1.2,7.8
2017-09-01,2.4,2.67,535.6,2.0,0.9,6.2
2017-09-01,2.67,2.97,442.4,1.6,0.8,4.9
2017-09-01,2.97,3.29,367.1,1.4,0.6,4.0
2017-09-01,3.29,3.64,301.0,1.1,0.5,3.2
2017-09-01,3.64,4.02,245.1,0.9,0.4,2.6
2017-09-01,4.02,4.43,199.7,0.7,0.3,2.1
2017-09-01,4.43,4.88,161.8,0.6,0.3,1.7
2017-09-01,4.88,5.37,129.9,0.4,0.2,1.3
2017-09-01,5.37,5.9,104.9,0.4,0.2,1.1
2017-09-01,5.9,6.47,84.44,0.3,0.15,0.88
2017-09-01,6.47,7.09,67.57,0.25,0.12,0.71
2017-09-01,7.09,7.76,53.84,0.2,0.09,0.56
2017-09-01,7.76,8.48,43.37,0.17,0.07,0.46
2017-09-01,8.48,9.26,34.71,0.14,0.06,0.37
2017-09-01,9.26,10.1,27.7,0.12,0.05,0.3
2017-09-01,10.1,11.0,22.03,0.1,0.04,0.24
2017-09-01,11.0,13.0,16.04,0.06,0.03,0.18
2017-09-01,13.0,16.6,9.257,0.029,0.016,0.104
2017-09-01,16.6,22.8,4.354,0.013,0.008,0.05
2017-09-01,22.8,33.5,1.662,0.006,0.003,0.02
2017-09-01,33.5,48.5,0.5788,0.0028,0.0012,0.0069
2017-09-01,48.5,69.7,0.2027,0.0014,0.0004,0.0024
2017-09-01,69.7,100.0,0.07599,0.0007,0.00018,0.0009
2017-09-02,1.0,1.16,1320.0,8.0,5.0,37.0
2017-09-02,1.16,1.33,1242.0,6.0,4.0,27.0
2017-09-02,1.33,1.51,1144.0,5.0,3.0,21.0
2017-09-02,1.51,1.71,1021.0,4.0,2.0,16.0
2017-09-02,1.71,1.92,889.6,3.6,1.9,12.5
2017-09-02,1.92,2.15,759.0,3.0,1.5,9.8
