CLASS,DEC_Counterpart,Energy_Flux100,Flux1000,Frac_Variability,LP_Index,PL_Index,RAJ2000,RA_Counterpart,Redshift,SED_class,Source_Name,Unc_Energy_Flux100,Unc_Flux1000,Unc_Frac_Variability,Unc_LP_Index,Unc_PL_Index,Variability_Index
b'bcu',-54.15590775,1.6128107e-12,3.6707284e-10,0.0,2.0172555,2.2982533,310.6779,310.678500346,-inf,,b'4FGL J2042.7-5415',2.6657363e-13,4.4862974e-11,10.0,0.23529121,0.087439105,7.0917244
b'bcu',-1.81938736389,2.9148656e-12,2.409792e-10,0.28083867,2.2771873,2.2955387,310.6928,310.702896642,-inf,,b'4FGL J2042.7-0155',4.640439e-13,3.7866838e-11,0.28749964,0.13738115,0.11662005,15.77164
b'bll',0.0219254944444,3.7186296e-12,3.0731032e-10,0.19320236,2.2805152,2.2960796,310.9354,310.925702192,-inf,,b'4FGL J2043.7+0000',4.682123e-13,3.8976725e-11,0.26051775,0.105707705,0.09134368,13.392203
b'bcu',10.5685393611,1.0133793e-12,1.6110924e-10,1.1432391,1.7943224,2.1133265,311.0024,310.965156987,-inf,b'ISP',b'4FGL J2044.0+1036',2.0510934e-13,3.6768102e-11,0.31349593,0.38041395,0.13473995,38.959812
b'bcu',-23.7790034306,2.9903098e-12,2.6867866e-10,0.0,1.9775188,2.0267107,311.2814,311.240534667,-inf,b'ISP',b'4FGL J2045.1-2346',4.0053705e-13,3.6120083e-11,10.0,0.12839022,0.09809593,6.6459923
b'bll',-10.1778254778,2.7726545e-12,2.4540656e-10,0.38963982,1.9078956,1.9587526,311.672,311.726372146,-inf,b'HSP',b'4FGL J2046.6-1012',4.272897e-13,3.8000814e-11,0.26435047,0.14572434,0.10726887,15.467845
b'bll',-42.9534785083,1.5728965e-12,2.4198513e-10,0.67723626,1.9218249,2.1515937,311.7205,311.683983146,-inf,,b'4FGL J2046.8-4258',3.7593304e-13,3.9580225e-11,0.24376865,0.22216892,0.110780194,31.1263
b'fsrq',-74.00114440917969,1.8999754e-12,1.09780504e-10,0.0,2.5404155,2.6238728,311.7846,311.7381591796875,0.526,b'LSP',b'4FGL J2047.1-7400',4.2233648e-13,2.6409446e-11,10.0,0.24498755,0.15993534,7.2290106
b'bcu',-31.3378071944,3.456277e-12,3.1085054e-10,0.3241929,1.9647269,2.03691,311.9808,312.025802783,-inf,,b'4FGL J2047.9-3122',4.4787283e-13,4.0356843e-11,0.20902681,0.13017832,0.090099,17.594584
b'bll',-68.08110046386719,3.6405262e-12,3.2461328e-10,0.113920674,2.1181843,2.1391897,312.1624,312.0999755859375,-inf,b'ISP',b'4FGL J2048.6-6804',3.996379e-13,3.5004954e-11,0.25291467,0.10086718,0.08309782,12.596414
b'bcu',16.790803909301758,3.2190257e-12,2.6827407e-10,0.34303305,2.286035,2.2839408,312.2575,312.2603759765625,-inf,,b'4FGL J2049.0+1647',5.3837994e-13,4.016379e-11,0.27599293,0.11787356,0.10846141,13.398563
b'bll',-0.6573899984359741,6.8594853e-13,4.2278694e-11,0.0,1.5027565,1.5459844,312.4456,312.340576171875,0.25,,b'4FGL J2049.7-0036',3.099356e-13,2.8191987e-11,10.0,0.21045524,0.2741708,11.132641
b'bll',10.0539993667,1.0610832e-11,8.6956553e-10,0.35726246,2.4355514,2.503881,312.4782,312.441104075,-inf,b'LSP',b'4FGL J2049.9+1002',7.426452e-13,5.8688825e-11,0.09276069,0.059484635,0.04157518,59.07644
b'bcu',-24.803258895874023,2.1208742e-12,1.7994457e-10,0.9447498,2.2619958,2.2559164,312.4825,312.5480041503906,-inf,b'ISP',b'4FGL J2049.9-2453',4.572573e-13,3.4382053e-11,0.32155582,0.14279097,0.14983942,26.972673
b'bll',4.13024710278,8.039164e-12,6.8621914e-10,0.22515097,2.2417936,2.2455525,312.5181,312.526002504,-inf,b'LSP',b'4FGL J2050.0+0408',5.4892955e-13,4.9334318e-11,0.10077679,0.05577008,0.05261777,23.131325
b'fsrq',-26.47168255,4.3865974e-12,5.3504967e-10,0.97783846,2.1021366,2.2507124,312.6104,312.60289095,1.633,b'LSP',b'4FGL J2050.4-2627',5.602925e-13,5.0182008e-11,0.22814667,0.10955225,0.06418249,119.702965
b'bcu',-55.5527900722,1.4853667e-11,1.459825e-09,1.1344237,2.2162235,2.3053243,313.0674,313.057022042,-inf,,b'4FGL J2052.2-5533',6.958262e-13,6.189449e-11,0.2442045,0.040365577,0.02809372,931.71045
b'bll',8.177200317382812,1.2319395e-12,2.966369e-11,0.0,0.94815916,1.4833314,313.1262,313.1778869628906,-inf,,b'4FGL J2052.5+0810',4.0363334e-13,1.3055952e-11,10.0,0.7700877,0.1778951,12.143438
b'bcu',70.4016133778,1.656799e-12,1.452196e-10,0.0,2.1944077,2.1914327,313.5095,313.463500721,-inf,b'LSP',b'4FGL J2054.0+7024',4.5449384e-13,3.5672264e-11,10.0,0.16087055,0.15129484,2.1508837
b'bll',0.260490408333,2.9239452e-12,2.503421e-10,0.2584296,1.902913,1.8839515,313.7246,313.736886946,0.151,b'LSP',b'4FGL J2054.8+0015',4.637864e-13,4.3442784e-11,0.3117854,0.111468635,0.11668906,13.529009
b'bll',-0.354767458333,4.5272267e-12,3.7311598e-10,0.26777378,1.7555652,1.8246166,313.8527,313.867627708,0.44,b'HSP',b'4FGL J2055.4-0020',5.436859e-13,4.7812913e-11,0.19705747,0.1325123,0.08234655,17.145477
b'bll',-5.105337619781494,1.7744385e-12,1.5520861e-10,0.0,2.1875238,2.1964161,313.8694,313.8473815917969,0.342,b'ISP',b'4FGL J2055.4-0504',3.856235e-13,3.2498112e-11,10.0,0.17177293,0.1535349,6.0405216
b'fsrq',-47.2465632722,7.142176e-11,5.6227147e-09,0.5755847,2.346273,2.4457855,314.0715,314.068165892,1.489,b'LSP',b'4FGL J2056.2-4714',1.0547255e-12,1.0792238e-10,0.1232019,0.01672983,0.01051316,2659.6853
b'bcu',-49.07061004638672,2.0586e-12,1.1627073e-10,0.08051926,2.6367512,2.6399012,314.1224,314.056640625,-inf,,b'4FGL J2056.4-4904',5.0445813e-13,2.7689661e-11,1.2525927,0.21232817,0.17214532,16.550959
b'bcu',-2.08582302222,4.519686e-12,3.5454653e-10,0.7643423,2.4368744,2.528417,314.1422,314.158976696,-inf,b'LSP',b'4FGL J2056.5-0202',5.5114973e-13,4.386691e-11,0.19429749,0.110090435,0.07389598,60.9269
b'bll',-32.1466113278,2.5195295e-12,1.7134685e-10,0.0,2.443364,2.4986687,314.178,314.104459308,-inf,b'LSP',b'4FGL J2056.7-3209',4.7643844e-13,3.4309982e-11,10.0,0.18180071,0.12469193,7.5667925
b'bcu',-7.32767633333,3.855227e-12,1.6252096e-10,0.44027284,2.6654904,2.798746,314.3535,314.337691225,1.875,b'LSP',b'4FGL J2057.4-0723',5.281213e-13,3.5957574e-11,0.16587102,0.15011154,0.09495972,24.259146
b'bll',-14.7180518806,1.6082513e-12,1.4465434e-10,0.0,2.0992987,2.0855258,314.7137,314.694779683,0.07775,,b'4FGL J2058.8-1442',3.6630096e-13,3.2389993e-11,10.0,0.15286845,0.17536943,10.298152
b'bcu',-41.05287170410156,2.1420504e-12,2.922271e-10,0.0,2.2237942,2.4490345,314.7811,314.76495361328125,-inf,b'HSP',b'4FGL J2059.1-4103',3.9337227e-13,4.4394734e-11,10.0,0.239446,0.09022505,7.003494
b'bcu',20.98896026611328,2.5269713e-12,2.9114847e-10,0.42409894,2.2722595,2.401536,315.0012,315.0211181640625,-inf,b'LSP',b'4FGL J2100.0+2103',5.790478e-13,4.996539e-11,0.25302142,0.18136425,0.10609355,17.643887
b'bcu',9.22357503611,2.2836917e-12,2.0155165e-10,0.0,1.9820096,1.9503912,315.3491,315.349466875,-inf,,b'4FGL J2101.3+0912',4.074789e-13,3.7597727e-11,10.0,0.11518832,0.12856314,7.3464108
b'fsrq',-29.5577322917,4.5648737e-12,2.0664681e-10,0.6171126,2.713413,2.7469141,315.3664,315.256916612,1.492,,b'4FGL J2101.4-2935',5.482069e-13,4.167511e-11,0.18136472,0.12869278,0.0852302,38.849796
b'bcu',3.73617488056,3.5569553e-12,2.363642e-10,0.4821428,2.5079975,2.5178604,315.7647,315.754961758,-inf,b'LSP',b'4FGL J2103.0+0342',5.203622e-13,3.863584e-11,0.21688746,0.13476075,0.10479578,20.657906
b'bll',-21.2040613111,1.8051223e-12,1.5640648e-10,0.23318663,2.1672795,2.2172048,315.8167,315.801892321,-inf,,b'4FGL J2103.2-2114',3.6963688e-13,3.1240798e-11,0.59732705,0.19514748,0.14486188,10.758275
b'bcu',-78.4263916015625,6.430407e-13,1.556418e-10,0.0,2.360559,2.4648607,315.8673,316.4374694824219,-inf,b'LSP',b'4FGL J2103.4-7816',2.0386058e-13,4.2890233e-11,10.0,0.51230264,0.1722071,12.980585
b'bcu',-11.22638988494873,5.753446e-12,1.0938102e-09,0.19397233,1.8199481,2.1480677,315.9353,315.94500732421875,-inf,,b'4FGL J2103.7-1112',4.2987947e-13,6.8199765e-11,0.08869254,0.10491926,0.04253915,22.199224
b'bll',-62.5405325694,1.583495e-11,1.8659048e-09,0.2587856,1.876381,2.0204072,315.9547,315.909974288,-inf,b'ISP',b'4FGL J2103.8-6233',7.204745e-13,6.6294144e-11,0.06543532,0.038261164,0.023403462,69.564735
b'bcu',-35.7722985417,6.9258483e-12,5.6761346e-10,0.88831013,2.2700098,2.3075366,316.0096,315.970639063,-inf,b'LSP',b'4FGL J2104.0-3546',5.006499e-13,4.5543083e-11,0.20371561,0.07010943,0.055050764,146.71114
b'bll',-2.21083865833,2.6497825e-12,1.8908665e-10,0.0,1.6224293,1.6680913,316.0787,316.091373921,-inf,b'HSP',b'4FGL J2104.3-0212',4.3602247e-13,3.516679e-11,10.0,0.13304612,0.104370944,11.53517
b'bcu',1.13629508889,1.5378582e-12,1.3843816e-10,0.5161939,1.9262654,2.054796,316.1774,316.178789254,-inf,b'ISP',b'4FGL J2104.7+0108',3.821653e-13,3.4484516e-11,0.5134157,0.24734347,0.1520251,21.461763
b'bcu',-51.7638606861,2.1271429e-12,1.6812694e-10,0.0,2.3604875,2.3527596,316.3189,316.353559987,-inf,,b'4FGL J2105.2-5143',3.7296376e-13,2.931067e-11,10.0,0.14070468,0.13807942,13.12358
b'bcu',25.0159693806,1.6358119e-12,1.2086043e-10,0.77248204,2.7286665,2.6044617,316.7417,316.665657292,-inf,b'LSP',b'4FGL J2106.9+2455',5.1393243e-13,4.4157036e-11,0.28834632,0.38237482,0.15977222,28.517714
b'bcu',-41.758277893066406,1.7254423e-12,2.195752e-10,0.0,2.2265313,2.3352547,316.9083,316.8465576171875,-inf,,b'4FGL J2107.6-4148',4.5232145e-13,3.800903e-11,10.0,0.2173599,0.12032568,4.5734086
b'bcu',-24.8759230167,4.653113e-12,3.030455e-10,0.5444237,2.4621024,2.5340889,317.0615,317.051332437,-inf,,b'4FGL J2108.2-2454',4.541561e-13,3.6867922e-11,0.15618192,0.111903444,0.07742739,40.973274
b'bcu',-48.46745300292969,1.4983919e-12,1.0192205e-10,0.45142597,2.4944172,2.4985015,317.0893,316.93536376953125,-inf,b'LSP',b'4FGL J2108.3-4824',5.25337e-13,2.875018e-11,0.5096214,0.23099764,0.25213018,16.03978
b'fsrq',14.5075035083,5.091282e-12,2.8070793e-10,0.67924374,2.7112408,2.6859403,317.1476,317.1709673,2.017,b'LSP',b'4FGL J2108.5+1434',5.9248456e-13,4.5506345e-11,0.17460108,0.12655637,0.07325715,60.976597
b'bll',-2.84284670833,3.7826096e-12,3.4039588e-10,0.0,2.0846643,2.077787,317.1788,317.186401292,0.149,b'HSP',b'4FGL J2108.7-0250',4.3422465e-13,3.9034647e-11,10.0,0.09247801,0.09192114,10.27734
b'bcu',75.59485626220703,1.2388944e-12,2.6654584e-10,0.0,2.5166728,2.453535,317.189,316.7242431640625,-inf,b'LSP',b'4FGL J2108.7+7532',2.9353454e-13,5.0911685e-11,10.0,0.37088153,0.13968836,11.451049
b'bll',-66.6229845694,8.034126e-12,7.164832e-10,0.0,2.1367688,2.1385791,317.2438,317.215919925,-inf,b'ISP',b'4FGL J2108.9-6638',4.4411146e-13,4.1272506e-11,10.0,0.048624408,0.044816423,11.503162
b'bll',4.66676800556,3.8379677e-12,3.4372544e-10,0.3052435,2.1036854,2.1187265,317.4074,317.417172737,-inf,,b'4FGL J2109.6+0440',5.2061664e-13,4.543844e-11,0.21139388,0.11166053,0.09637601,15.435285
b'fsrq',-41.17238998413086,1.3010035e-12,1.1649746e-10,0.0,2.0155032,2.1196322,317.4435,317.3882751464844,1.058,b'LSP',b'4FGL J2109.7-4109',3.45588e-13,2.995815e-11,10.0,0.32423696,0.18099785,8.891693
b'bcu',-86.31322479248047,3.1894765e-12,2.57854e-10,0.0,1.7606503,1.7992871,317.4619,317.54656982421875,-inf,b'HSP',b'4FGL J2109.8-8618',4.0719525e-13,3.6704362e-11,10.0,0.116560094,0.090353705,10.419246
b'fsrq',-10.3492555028,2.8705517e-12,1.8795211e-10,0.23438387,2.434346,2.5298238,317.5641,317.504079117,2.5004,b'LSP',b'4FGL J2110.2-1021',5.14538e-13,3.7579377e-11,0.4212587,0.24198112,0.12030549,12.894996
b'fsrq',8.16538449167,6.0971735e-12,4.343633e-10,0.9536609,2.4372668,2.4581637,317.576,317.540319454,1.58,b'LSP',b'4FGL J2110.3+0808',5.9664795e-13,4.6651648e-11,0.22249347,0.084613845,0.06767952,121.76042
b'bcu',4.07161206667,2.8096206e-12,2.5266556e-10,0.4642088,2.0608697,2.0878012,317.5944,317.582091363,-inf,b'ISP',b'4FGL J2110.3+0404',4.6517266e-13,4.1249663e-11,0.3307929,0.15004683,0.11841082,17.56397
b'bll',8.30979141667,4.649584e-12,4.830983e-10,0.39412564,1.6799256,1.889057,318.1852,318.179194788,-inf,b'HSP',b'4FGL J2112.7+0819',5.9539645e-13,5.592763e-11,0.15769503,0.13851914,0.0683598,21.927176
b'bcu',-48.29508972167969,1.4772523e-12,1.1053268e-10,0.38032654,2.4171531,2.4115927,318.2342,318.239501953125,-inf,b'LSP',b'4FGL J2112.9-4818',4.8548616e-13,2.7602582e-11,0.4655187,0.18324408,0.21216495,14.819302
b'bcu',11.357054710388184,4.8905936e-12,3.4689185e-10,1.1971753,2.565895,2.5817347,318.4977,318.47796630859375,-inf,b'LSP',b'4FGL J2113.9+1120',5.913186e-13,4.3391603e-11,0.27370176,0.10386772,0.073317796,156.98877
b'bcu',31.5058891472,4.0857218e-12,4.3495968e-10,0.2996175,2.280185,2.3496785,318.6913,318.7102464,-inf,b'LSP',b'4FGL J2114.7+3130',6.5610576e-13,5.0129692e-11,0.16603279,0.11637052,0.08051869,17.690805
b'fsrq',28.5492212861,3.3979653e-12,2.702718e-10,0.46195024,2.6850889,2.5984585,318.7165,318.743056746,2.345,b'LSP',b'4FGL J2114.8+2831',7.7815825e-13,4.5082334e-11,0.1868953,0.18704775,0.1071269,31.778149
b'agn',20.4408238194,8.121925e-13,6.800332e-11,0.0,1.6061357,1.833221,318.7173,318.720351796,-inf,,b'4FGL J2114.8+2026',2.712491e-13,2.99845e-11,10.0,0.44322643,0.17634681,14.6827
b'bll',12.3007799667,3.2481817e-12,2.843802e-10,0.59860885,1.9105514,1.9296376,318.8169,318.841663042,-inf,b'ISP',b'4FGL J2115.2+1218',4.3668958e-13,4.0066433e-11,0.22468378,0.11289167,0.09766724,26.128654
b'fsrq',29.5606574944,3.618974e-11,3.3512033e-09,0.6645908,2.3226383,2.3702307,318.8737,318.872556058,1.514,b'LSP',b'4FGL J2115.4+2932',1.135143e-12,9.375063e-11,0.14334932,0.026886575,0.017869838,900.98346
b'bcu',-49.65191650390625,2.7363268e-12,2.4606944e-10,0.0,1.9475809,2.0354154,318.9046,318.93707275390625,-inf,,b'4FGL J2115.6-4938',3.5695698e-13,3.2120268e-11,10.0,0.16045088,0.101831526,6.670468
b'bcu',67.88997650146484,1.297502e-12,1.00624405e-10,0.0,1.6396346,1.8298317,318.9543,319.0741271972656,-inf,b'LSP',b'4FGL J2115.8+6753',3.267735e-13,3.3345163e-11,10.0,0.27814332,0.13349314,8.771224
b'bll',-1.14123015278,3.755328e-12,3.2791703e-10,0.0,2.1618562,2.200376,318.9959,319.013463437,0.305,b'LSP',b'4FGL J2115.9-0113',4.432149e-13,3.8860054e-11,10.0,0.1271864,0.096307874,10.609701
b'bll',33.6556734556,3.0054542e-11,3.3017218e-09,0.35168135,1.7495892,1.901979,319.0605,319.060492283,0.35,b'ISP',b'4FGL J2116.2+3339',1.1645109e-12,9.521291e-11,0.080436185,0.0331542,0.019081175,157.5034
b'bcu',10.258957862854004,6.079964e-13,1.4823623e-10,0.0,2.2617242,2.3540907,319.0755,318.9600830078125,-inf,b'ISP',b'4FGL J2116.3+1015',1.6433782e-13,3.9565087e-11,10.0,0.49070176,0.20265573,7.990911
b'bcu',-15.3782564722,2.4000526e-12,1.849394e-10,0.0,2.3476577,2.381144,319.4581,319.464765275,-inf,b'LSP',b'4FGL J2117.8-1521',4.378555e-13,3.478603e-11,10.0,0.17360026,0.1350202,10.332781
b'bll',-32.7244997861,3.1762607e-12,2.8520244e-10,0.0,2.110658,2.102086,319.4746,319.478797013,0.215276,b'HSP',b'4FGL J2117.8-3243',4.9274495e-13,4.3184418e-11,10.0,0.107142515,0.11596129,9.080029
b'fsrq',0.221335875,1.7669799e-12,1.9794054e-10,0.83330876,2.5468125,2.5152817,319.5046,319.572493771,0.463,b'LSP',b'4FGL J2118.0+0019',6.72465e-13,4.222068e-11,0.29090345,0.2877498,0.12196995,33.286346
b'bcu',-54.34069061279297,1.3851608e-12,1.1275683e-10,0.4367543,1.8270969,1.8080884,319.5721,319.5920715332031,-inf,,b'4FGL J2118.2-5419',3.196156e-13,3.0238635e-11,0.43263432,0.1439845,0.15606518,16.767784
b'sey',-7.54099468056,2.6862694e-12,7.050818e-11,0.5047125,2.9734616,2.8327692,319.7242,319.720679512,0.260015,b'ISP',b'4FGL J2118.8-0723',5.689357e-13,4.5542903e-11,0.2896648,0.33339792,0.14631785,17.624815
b'bcu',-33.2807849139,1.3551556e-12,3.107875e-10,0.22395971,1.6779462,2.2856603,319.7681,319.721864104,-inf,b'LSP',b'4FGL J2119.0-3317',2.7796808e-13,5.2441374e-11,0.3470377,0.34938893,0.110242255,13.493587
b'bcu',-45.7533073425293,1.7232588e-12,1.1761281e-10,0.0,2.4935086,2.4956603,319.8817,319.90582275390625,-inf,b'LSP',b'4FGL J2119.5-4541',4.739182e-13,2.8315742e-11,10.0,0.19398232,0.20247014,9.658342
b'fsrq',-11.1040824361,5.0210617e-12,3.8792344e-10,1.1041869,2.3302746,2.3783057,319.9241,319.916170333,1.844,b'LSP',b'4FGL J2119.6-1105',4.8162136e-13,3.9555425e-11,0.2531466,0.10074788,0.07366191,140.02824
b'bcu',-12.9114308,3.0269498e-12,2.421601e-10,0.8687462,2.3160691,2.3383737,320.1536,320.148615621,0.582,,b'4FGL J2120.6-1254',4.364414e-13,3.4560795e-11,0.25871363,0.13002579,0.10572384,39.39587
b'fsrq',-61.1901741027832,1.7534076e-12,1.3905485e-10,0.6423937,2.293157,2.348819,320.161,320.2669677734375,1.017,b'LSP',b'4FGL J2120.6-6114',3.3194522e-13,2.57075e-11,0.25266784,0.19428508,0.1415091,25.909601
b'fsrq',19.0245220333,2.1201284e-11,2.1891835e-09,0.1911149,2.1254106,2.1981404,320.2598,320.252527729,2.18,b'LSP',b'4FGL J2121.0+1901',8.856532e-13,7.8954e-11,0.05271211,0.03450133,0.024101008,50.75513
b'fsrq',5.58947028333,6.5558136e-12,5.108076e-10,0.6076014,2.3563764,2.369009,320.9206,320.935489183,1.941,b'LSP',b'4FGL J2123.6+0535',5.341333e-13,4.5810737e-11,0.1572916,0.06870557,0.060034662,59.78686
b'bcu',-31.933809280395508,1.7495268e-12,1.9519697e-10,0.23748939,2.8182733,2.543723,320.9674,320.9367370605469,-inf,,b'4FGL J2123.8-3148',4.2979097e-13,4.3922962e-11,0.37393117,0.33907676,0.12718499,13.885842
b'bll',-39.3561866306,2.279177e-12,1.9821185e-10,0.3052577,2.2225642,2.2094214,321.5364,321.604982883,-inf,,b'4FGL J2126.1-3922',3.799077e-13,3.2389313e-11,0.30542725,0.11786138,0.12397896,14.199614
b'FSRQ',-46.096636725,1.0965853e-11,7.633727e-10,1.265639,2.4990194,2.530512,321.5948,321.627934425,1.67,b'LSP',b'4FGL J2126.3-4605',6.3640895e-13,4.8593535e-11,0.2739464,0.050344348,0.040110633,602.94507
b'bcu',18.6836952444,2.1439953e-12,1.9276776e-10,0.41108418,2.0406175,2.0333424,321.6254,321.618633804,-inf,,b'4FGL J2126.5+1842',3.9845162e-13,3.6516026e-11,0.28280523,0.13001859,0.14085703,17.84659
b'bcu',-57.7580680847168,6.3832164e-13,1.2095333e-10,0.39410487,1.9145582,1.9869239,321.8986,321.9382629394531,-inf,b'LSP',b'4FGL J2127.5-5744',1.4357814e-13,3.095471e-11,0.53113884,0.4249249,0.1493596,13.6384735
b'bll',36.2182592694,9.413824e-12,1.1110305e-09,0.45814914,1.8024923,1.972413,321.9311,321.929285483,-inf,b'HSP',b'4FGL J2127.7+3612',7.4553574e-13,6.601413e-11,0.115992576,0.07317774,0.040098365,69.15436
b'bcu',26.172199249267578,2.5336163e-12,2.023205e-10,0.22302665,2.3321576,2.3405995,322.5079,322.56951904296875,-inf,,b'4FGL J2130.0+2610',6.1049527e-13,3.7922724e-11,0.5886539,0.17642301,0.15731965,15.441112
b'bll',-73.41780853271484,1.4195219e-12,1.2219477e-10,0.09203415,1.9001422,2.2301412,322.5524,322.66094970703125,0.056502,b'HSP',b'4FGL J2130.2-7320',3.1244294e-13,2.599314e-11,1.534142,0.31844616,0.15703821,12.379005
b'bcu',-42.72197341918945,2.520071e-12,1.7688835e-10,2.6795886,2.4035077,2.471418,322.6012,322.57196044921875,-inf,,b'4FGL J2130.4-4241',4.143236e-13,3.189549e-11,0.59407014,0.18268625,0.121634915,248.02509
b'bcu',-66.39900207519531,4.151669e-12,8.360412e-10,0.08214091,1.7767009,2.2347686,322.7033,322.6612548828125,-inf,,b'4FGL J2130.8-6623',3.1057166e-13,5.118387e-11,0.11537924,0.1255028,0.044131655,13.869162
b'bll',-27.7827780806,7.950834e-12,7.99722e-10,0.30899346,1.6011604,1.7847601,322.753,322.763495242,0.38,b'HSP',b'4FGL J2131.0-2746',6.80441e-13,5.3240592e-11,0.1025154,0.073603615,0.0411902,30.001215
b'bll',-9.25658165556,7.7784315e-12,6.985591e-10,0.26983976,2.026426,2.022727,322.8911,322.897597354,0.449,b'HSP',b'4FGL J2131.5-0916',5.549727e-13,4.9106202e-11,0.10520243,0.05627602,0.052784648,26.70575
b'bll',-25.2662907083,3.9151933e-12,3.302354e-10,0.32716095,1.7710145,1.8587654,322.938,322.964753025,0.86,,b'4FGL J2131.7-2515',4.5945203e-13,3.800394e-11,0.17909795,0.11404427,0.07664034,16.592157
b'bcu',-54.3434778028,4.296408e-12,3.337055e-10,0.8149733,2.3418486,2.3725042,323.023,323.034583413,-inf,b'LSP',b'4FGL J2132.0-5418',4.1076902e-13,3.5453685e-11,0.20169853,0.09563908,0.07803973,78.67538
b'bcu',26.1954886556,2.4967042e-12,2.1390816e-10,0.0,2.6735446,2.5532947,323.2501,323.221016042,-inf,b'LSP',b'4FGL J2133.0+2610',7.393241e-13,4.0508655e-11,10.0,0.20548493,0.12106353,10.08908
b'bll',25.4830898778,2.954179e-12,2.5816715e-10,0.3893915,1.8843263,1.9253397,323.2923,323.309839188,-inf,,b'4FGL J2133.1+2529',4.2689607e-13,4.0689015e-11,0.24541178,0.15094067,0.11083964,18.20974
b'bcu',80.05443572998047,4.7645904e-13,3.4923592e-11,0.0,1.6780874,1.7259396,323.4049,323.43096923828125,-inf,b'HSP',b'4FGL J2133.6+8002',1.6762371e-13,1.5790485e-11,10.0,0.50654805,0.1800879,11.960889
b'bcu',14.7295733,2.3423117e-12,1.00130376e-10,0.708023,2.8163333,2.8195946,323.4202,323.405788696,-inf,,b'4FGL J2133.6+1439',5.6509165e-13,2.9734992e-11,0.348727,0.18514559,0.18579777,18.94954
b'bll',66.7845500889,8.690312e-12,7.804421e-10,0.57635075,2.0579865,2.100854,323.4793,323.454819921,-inf,b'HSP',b'4FGL J2133.9+6646',6.6516074e-13,5.8186716e-11,0.1467784,0.07348046,0.05541718,65.7554
b'bll',-1.88812191944,1.1076354e-11,1.08359e-09,0.5300528,2.2086573,2.2828832,323.5699,323.542956646,1.283,b'LSP',b'4FGL J2134.2-0154',7.2028776e-13,6.0364456e-11,0.12328252,0.053734634,0.037960447,115.04185
b'bcu',-65.2269903611,2.134605e-12,1.7405345e-10,0.4205089,2.1087704,2.314327,323.5912,323.555145767,-inf,b'LSP',b'4FGL J2134.3-6511',4.3131904e-13,3.0000814e-11,0.27191,0.27925652,0.14550227,19.321533
b'bll',-21.5091111639,6.919506e-12,7.59598e-10,0.53430694,1.8901341,1.9983147,323.6414,323.625749008,-inf,b'ISP',b'4FGL J2134.5-2130',6.269314e-13,5.4046927e-11,0.13613845,0.07443335,0.04821259,62.368122
b'fsrq',-50.1143700111,9.427119e-12,7.7867646e-10,0.44129235,2.3361652,2.4398303,323.8362,323.833962625,2.181,b'LSP',b'4FGL J2135.3-5006',5.538432e-13,4.8303406e-11,0.10559525,0.04793236,0.038346462,102.499596
b'fsrq',0.698392419444,7.343941e-12,2.8555838e-10,0.9970898,2.6624587,2.8123655,324.0616,324.160776358,1.941,,b'4FGL J2136.2+0032',5.2895736e-13,3.9722916e-11,0.22264,0.08805735,0.05788292,221.2667
b'bcu',-6.73113843056,2.530807e-12,1.3941079e-10,0.11359696,2.6460962,2.6572196,324.0709,324.092951783,0.939939,b'LSP',b'4FGL J2136.2-0642',4.5047524e-13,2.9636325e-11,0.68491226,0.14237086,0.13314925,10.454439
b'bcu',-32.1328893889,9.758654e-13,1.3037263e-10,0.0,1.5820785,1.9323412,324.3641,324.362139767,-inf,,b'4FGL J2137.4-3209',2.9274703e-13,3.4222233e-11,10.0,0.3512216,0.13966057,12.84754
b'bcu',35.9081920639,1.6283005e-12,1.4366253e-10,0.0,1.8855618,1.9494869,324.5854,324.528079462,-inf,b'ISP',b'4FGL J2138.3+3556',3.7527354e-13,3.5754098e-11,10.0,0.24414241,0.16180706,9.281495
b'bll',-20.8965860917,1.7709929e-12,1.4650224e-10,0.0,1.6852927,1.8297946,324.7068,324.719815804,0.29,,b'4FGL J2138.8-2055',3.408897e-13,3.0175487e-11,10.0,0.23618855,0.13287714,11.518397
b'bcu',37.436241149902344,2.6448518e-12,1.6134882e-10,0.42721668,3.0283766,2.5843914,324.7882,324.9196472167969,-inf,b'LSP',b'4FGL J2139.1+3724',6.3241215e-13,3.667712e-11,0.56422174,0.4423774,0.13983624,13.1476755
b'bcu',-22.219552993774414,2.5609076e-12,1.6982268e-10,0.0,2.5166118,2.5195534,324.8211,324.811279296875,-inf,b'ISP',b'4FGL J2139.2-2214',4.3755077e-13,3.088932e-11,10.0,0.13278554,0.12897314,8.440011
b'bll',-42.5890182306,5.735958e-11,5.9418515e-09,0.4973295,1.9126105,1.9945611,324.8546,324.850722792,-inf,b'ISP',b'4FGL J2139.4-4235',1.4163797e-12,1.1896764e-10,0.10732325,0.019039998,0.012381158,850.6859
